set	set_label	status	tier	tool	tool_label	tool_role	n	n_clusters	clustered_bootstrap	mimag_class	support_true	support_true_frac	n_predicted	precision	precision_ci_lo	precision_ci_hi	recall	recall_ci_lo	recall_ci_hi	f1	f1_ci_lo	f1_ci_hi
motivating_v2_set_C	Motivating Set C (Table S1c): realistic mixture	motivating	secondary	deepcheck	DeepCheck	competitor	1000	773	True	medium	240	0.24	440	0.4818181818181818	0.43514518627293214	0.5311339284758569	0.8833333333333333	0.8418491957791211	0.9218266565885613	0.6235294117647059	0.5791755793226382	0.6676062444028332
motivating_set_A	Motivating Set A v1 (superseded)	legacy_superseded	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	600	585	True	high	184	0.30666666666666664	164	0.9695121951219512	0.9404761904761905	0.9935897435897436	0.8641304347826086	0.8107991612301958	0.9132660434115842	0.9137931034482758	0.8792535637736876	0.9432863981976909
motivating_set_A	Motivating Set A v1 (superseded)	legacy_superseded	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	600	585	True	low	0	0.0	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
motivating_set_A	Motivating Set A v1 (superseded)	legacy_superseded	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	600	585	True	medium	416	0.6933333333333334	428	0.955607476635514	0.9330107544745703	0.9756735075284743	0.9831730769230769	0.9703703703703703	0.9931357933310051	0.9691943127962085	0.9556880328013923	0.980677013933442
motivating_set_A	Motivating Set A v1 (superseded)	legacy_superseded	secondary	checkm2	CheckM2 1.0.1	competitor	600	585	True	high	184	0.30666666666666664	190	0.9526315789473684	0.9197450412497806	0.9816191682122983	0.9836956521739131	0.9633507853403142	1.0	0.9679144385026737	0.9476584022038568	0.9855093346698408
motivating_set_A	Motivating Set A v1 (superseded)	legacy_superseded	secondary	checkm2	CheckM2 1.0.1	competitor	600	585	True	low	0	0.0	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
motivating_set_A	Motivating Set A v1 (superseded)	legacy_superseded	secondary	checkm2	CheckM2 1.0.1	competitor	600	585	True	medium	416	0.6933333333333334	397	0.9924433249370277	0.9826721924673857	1.0	0.9471153846153846	0.9232612514639451	0.9680620393120393	0.9692496924969249	0.9559898356168596	0.9807950804793932
motivating_set_A	Motivating Set A v1 (superseded)	legacy_superseded	secondary	cocopye	CoCoPyE 0.5.0	competitor	600	585	True	high	184	0.30666666666666664	165	0.9696969696969697	0.9408284023668639	0.9937897783912276	0.8695652173913043	0.8115923059412703	0.9190751445086706	0.9169054441260746	0.8819839977088443	0.9467787114845938
motivating_set_A	Motivating Set A v1 (superseded)	legacy_superseded	secondary	cocopye	CoCoPyE 0.5.0	competitor	600	585	True	low	0	0.0	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
motivating_set_A	Motivating Set A v1 (superseded)	legacy_superseded	secondary	cocopye	CoCoPyE 0.5.0	competitor	600	585	True	medium	416	0.6933333333333334	424	0.9669811320754716	0.9474938971894378	0.9837237499328643	0.9855769230769231	0.9733640012694235	0.9952830188679245	0.976190476190476	0.9649112535436953	0.9863425347112502
motivating_set_A	Motivating Set A v1 (superseded)	legacy_superseded	secondary	deepcheck	DeepCheck	competitor	600	585	True	high	184	0.30666666666666664	182	0.945054945054945	0.9086013824884792	0.9751575856343397	0.9347826086956522	0.8906230565920398	0.9709344333915848	0.9398907103825138	0.9115264047140303	0.9639917607784644
motivating_set_A	Motivating Set A v1 (superseded)	legacy_superseded	secondary	deepcheck	DeepCheck	competitor	600	585	True	low	0	0.0	14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
motivating_set_A	Motivating Set A v1 (superseded)	legacy_superseded	secondary	deepcheck	DeepCheck	competitor	600	585	True	medium	416	0.6933333333333334	404	0.9702970297029703	0.9492353495821547	0.9874055415617129	0.9423076923076923	0.9179874467064151	0.9630609620966673	0.9560975609756097	0.9401698513800425	0.9696969696969696
motivating_set_B	Motivating Set B v1 (superseded)	legacy_superseded	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1100	1031	True	high	197	0.17909090909090908	193	0.9378238341968912	0.9026992376992377	0.9684251860016533	0.9187817258883249	0.8786400752006286	0.9538461538461539	0.9282051282051282	0.9007972713108656	0.9526257072001437
motivating_set_B	Motivating Set B v1 (superseded)	legacy_superseded	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1100	1031	True	low	807	0.7336363636363636	808	0.9715346534653465	0.959493670886076	0.9827373612823674	0.9727385377942999	0.9612478762135923	0.9829481434722951	0.9721362229102167	0.9636580079433213	0.9798103132216874
motivating_set_B	Motivating Set B v1 (superseded)	legacy_superseded	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1100	1031	True	medium	96	0.08727272727272728	99	0.6464646464646465	0.546389366170294	0.7378640776699029	0.6666666666666666	0.5714285714285714	0.7628865979381443	0.6564102564102564	0.5772983626440268	0.7317152877411126
motivating_set_B	Motivating Set B v1 (superseded)	legacy_superseded	secondary	checkm2	CheckM2 1.0.1	competitor	1100	1031	True	high	197	0.17909090909090908	295	0.5932203389830508	0.5384493670886076	0.6484427787162161	0.8883248730964467	0.8418188537097082	0.9319419108763118	0.7113821138211381	0.6666666666666667	0.7548852882076357
motivating_set_B	Motivating Set B v1 (superseded)	legacy_superseded	secondary	checkm2	CheckM2 1.0.1	competitor	1100	1031	True	low	807	0.7336363636363636	642	0.9719626168224299	0.9591836734693877	0.9841778401023857	0.7732342007434945	0.7430334538878842	0.8010271560236997	0.8612836438923397	0.8421807005904008	0.8792566091938439
motivating_set_B	Motivating Set B v1 (superseded)	legacy_superseded	secondary	checkm2	CheckM2 1.0.1	competitor	1100	1031	True	medium	96	0.08727272727272728	163	0.2147239263803681	0.15243599580035536	0.2795155279503105	0.3645833333333333	0.2660526058949834	0.46668224299065414	0.2702702702702703	0.198259676979692	0.3399249491926837
motivating_set_B	Motivating Set B v1 (superseded)	legacy_superseded	secondary	cocopye	CoCoPyE 0.5.0	competitor	1100	1031	True	high	197	0.17909090909090908	175	0.9142857142857143	0.8695590415019763	0.9526681433749496	0.8121827411167513	0.7562129543669214	0.8680230936576114	0.8602150537634409	0.8198706852662662	0.8969359331476322
motivating_set_B	Motivating Set B v1 (superseded)	legacy_superseded	secondary	cocopye	CoCoPyE 0.5.0	competitor	1100	1031	True	low	807	0.7336363636363636	814	0.9557739557739557	0.9403162324795026	0.9690109855215021	0.9640644361833953	0.9509192795660706	0.9765721331689272	0.9599012954966071	0.9496372997448687	0.9697346084158734
motivating_set_B	Motivating Set B v1 (superseded)	legacy_superseded	secondary	cocopye	CoCoPyE 0.5.0	competitor	1100	1031	True	medium	96	0.08727272727272728	111	0.45045045045045046	0.3564230575599933	0.5431369731800765	0.5208333333333334	0.41858257285840456	0.6190806878306877	0.48309178743961356	0.39774868550991543	0.5627789686042113
motivating_set_B	Motivating Set B v1 (superseded)	legacy_superseded	secondary	deepcheck	DeepCheck	competitor	1100	1031	True	high	197	0.17909090909090908	404	0.4777227722772277	0.430339552238806	0.5275861636272378	0.9796954314720813	0.9556622879036673	0.9951456310679612	0.6422628951747088	0.5966087083576855	0.6866691792294806
motivating_set_B	Motivating Set B v1 (superseded)	legacy_superseded	secondary	deepcheck	DeepCheck	competitor	1100	1031	True	low	807	0.7336363636363636	421	1.0	1.0	1.0	0.5216852540272615	0.4865509152183969	0.5551285625774474	0.6856677524429967	0.6546037679425838	0.7139326946131386
motivating_set_B	Motivating Set B v1 (superseded)	legacy_superseded	secondary	deepcheck	DeepCheck	competitor	1100	1031	True	medium	96	0.08727272727272728	275	0.08727272727272728	0.05555555555555555	0.11985050792673542	0.25	0.16345663265306123	0.337540760869565	0.1293800539083558	0.08333333333333333	0.17526225357207448
