scope	novelty_class	novelty_depth	tool	tool_label	n_genomes	n_clusters_set_x_ref	n_distinct_reference_accessions	seed	bootstrap_iterations	cluster_definition	completeness_mae	completeness_mae_ci_lo	completeness_mae_ci_hi	completeness_bias	completeness_bias_ci_lo	completeness_bias_ci_hi	contamination_mae	contamination_mae_ci_lo	contamination_mae_ci_hi	contamination_bias	contamination_bias_ci_lo	contamination_bias_ci_hi	completeness_r2_cod	completeness_r2_cod_ci_lo	completeness_r2_cod_ci_hi	contamination_r2_cod	contamination_r2_cod_ci_lo	contamination_r2_cod_ci_hi	false_fail_rate_cont5	false_fail_rate_cont5_ci_lo	false_fail_rate_cont5_ci_hi	false_pass_rate_cont5	false_pass_rate_cont5_ci_lo	false_pass_rate_cont5_ci_hi	balanced_accuracy_cont5	balanced_accuracy_cont5_ci_lo	balanced_accuracy_cont5_ci_hi	completeness_r2_omitted_reason	contamination_r2_omitted_reason	cont5_n_true_pass_DENOM_false_fail	cont5_n_true_fail_DENOM_false_pass	cont5_n_false_fail	cont5_n_false_pass	false_fail_denominator_statement	false_pass_denominator_statement	true_completeness_variance	true_contamination_variance	supports_claim
set_D_clean	lineage_represented	0.0	checkm2	CheckM2 1.0.1	640	64	64	20334031	2000	set x dominant_accession	9.2596145875	8.348642492031251	10.183693035390625	7.875244734375	6.726440445976563	9.007418205820311	34.829276796875	33.02795602023438	36.58252665136718	-34.782176340625	-36.55301911285156	-32.984004127656256	0.2923202591515732	0.14854970684070523	0.4238203364637971	-1.6958148515371883	-1.994416567508906	-1.4383042612728505	0.0	0.0	0.0	0.31343283582089554	0.2616557820299501	0.36860147676466604	0.8432835820895522	0.815699261617667	0.869172108985025			37	603	0	189	0/37 genomes whose TRUE contamination is < 5%	189/603 genomes whose TRUE contamination is >= 5%	228.16712430377848	600.9693083292135	True
set_D_clean	lineage_represented	0.0	cocopye	CoCoPyE 0.5.0	640	64	64	20334031	2000	set x dominant_accession	6.093970205745807	5.284902761407051	7.049797060118743	-0.7654720407223711	-2.0060671986783336	0.3327285884237988	22.761348036302433	21.375130398181923	24.15268434876044	-22.10936379395843	-23.591196163986105	-20.63078775536054	0.6660132304279642	0.5473531733209516	0.7612927258996789	-0.3564594774626417	-0.505606075802807	-0.2280397735005753	0.16216216216216217	0.058823529411764705	0.2858082706766912	0.03648424543946932	0.016610606987212336	0.06270886179527042	0.9006767961991843	0.8377851801908657	0.9540113176686051			37	603	6	22	6/37 genomes whose TRUE contamination is < 5%	22/603 genomes whose TRUE contamination is >= 5%	228.16712430377848	600.9693083292135	True
set_D_clean	lineage_represented	0.0	deepcheck	DeepCheck	640	64	64	20334031	2000	set x dominant_accession	8.940107547101594	7.921864205740508	10.067801891132316	4.565815578548433	2.7601426594213683	6.207932861203432	38.99102269132602	37.26503572248414	40.69386155440725	-38.80969334178077	-40.51533702229386	-37.069177509472034	0.3264147752963412	0.13471043367074495	0.4805420564074615	-2.3458757781390958	-2.683079398258842	-2.0542241642685104	0.02702702702702703	0.0	0.09090909090909091	0.538971807628524	0.487602277866864	0.592109678558813	0.7170005826722246	0.6799982290436836	0.7484107683774905			37	603	1	325	1/37 genomes whose TRUE contamination is < 5%	325/603 genomes whose TRUE contamination is >= 5%	228.16712430377848	600.9693083292135	True
set_D_clean	species_novel	1.0	magicc_v5	MAGICC v5 (released, v0.3.0)	290	29	29	20271690	2000	set x dominant_accession	6.9847915034482755	5.708658614396552	8.617757868362064	-1.117692510344827	-3.78025885189655	1.382270223965513	7.987085608413793	6.7763253943275865	9.180077766931035	-4.58751284151724	-6.554270150525862	-2.396758720251725	0.6159398801690299	0.4300199422654726	0.7503045867829777	0.788373746766745	0.7235272836263371	0.8441150219574719	0.18181818181818182	0.0	0.3810439560439555	0.011194029850746268	0.0	0.025184417683244684	0.9034938941655359	0.8039465220343472	0.9927536231884058			22	268	4	3	4/22 genomes whose TRUE contamination is < 5%	3/268 genomes whose TRUE contamination is >= 5%	234.11778805991074	622.7582946820078	True
set_D_clean	species_novel	1.0	checkm2	CheckM2 1.0.1	290	29	29	20271690	2000	set x dominant_accession	8.902631965517243	7.668214107931035	10.253473653448275	7.617582903448275	5.9536339366379325	9.337944065689653	34.061067693103446	31.214550745689657	37.06983760120689	-34.03775757586207	-37.04814712810345	-31.181535978620694	0.3332829562388121	0.10621232351205093	0.504879926852249	-1.5522985278810775	-2.010084905202254	-1.1926443229353223	0.0	0.0	0.0	0.30223880597014924	0.23528863037752415	0.37037037037037035	0.8488805970149254	0.8148148148148149	0.8823556848112379			22	268	0	81	0/22 genomes whose TRUE contamination is < 5%	81/268 genomes whose TRUE contamination is >= 5%	234.11778805991074	622.7582946820078	True
set_D_clean	species_novel	1.0	cocopye	CoCoPyE 0.5.0	290	29	29	20271690	2000	set x dominant_accession	4.9527840196916815	4.44565019269502	5.4811333939300235	0.24881807252494315	-0.6692529495759891	1.135518462902775	21.42989181801682	19.28261866670382	23.615790529038946	-20.80162847870943	-23.148735517872847	-18.492693706433588	0.8206937956672375	0.779767582129744	0.854165363143487	-0.20666302811592518	-0.4126485773450043	-0.049020114616498384	0.13636363636363635	0.0	0.3333333333333333	0.029850746268656716	0.007352941176470588	0.0599250936329588	0.9168928086838535	0.8151465017825312	0.9851314883656891			22	268	3	8	3/22 genomes whose TRUE contamination is < 5%	8/268 genomes whose TRUE contamination is >= 5%	234.11778805991074	622.7582946820078	True
set_D_clean	species_novel	1.0	deepcheck	DeepCheck	290	29	29	20271690	2000	set x dominant_accession	8.441817711449353	7.276663097793286	9.767782689811106	5.216038491953461	3.417888991513251	7.150267575280214	38.49290680301939	35.454988929189085	41.66538555717573	-38.48450941231201	-41.64874878872594	-35.44784814748404	0.4580263017150502	0.24450327922796308	0.6180328905855509	-2.211008615689211	-2.7675317196857163	-1.789877909568523	0.0	0.0	0.0	0.5447761194029851	0.47970102470541437	0.6106925746009715	0.7276119402985075	0.6946537126995141	0.7601494876472927			22	268	0	146	0/22 genomes whose TRUE contamination is < 5%	146/268 genomes whose TRUE contamination is >= 5%	234.11778805991074	622.7582946820078	True
set_D_clean	genus_novel	2.0	magicc_v5	MAGICC v5 (released, v0.3.0)	50	5	5	20321945	2000	set x dominant_accession	10.06847662	5.4138252399999995	16.36926396	-6.623198339999999	-14.579984900000001	-0.8368870399999991	8.278478564	4.992310592000001	13.744951099999998	-5.063551644000001	-11.825178604	-0.7694625040000004	0.326808443394891	-0.4352479349308136	0.800885072812142	0.7385265455712877	0.33618337661681463	0.9225219229844566	0.0	0.0	0.0	0.02040816326530612	0.0	0.061224489795918366	0.9897959183673469	0.94	1.0			1	49	0	1	0/1 genomes whose TRUE contamination is < 5%	1/49 genomes whose TRUE contamination is >= 5%	298.09353442476447	569.1994128046641	False
set_D_clean	genus_novel	2.0	checkm2	CheckM2 1.0.1	50	5	5	20321945	2000	set x dominant_accession	10.86842156	7.871735839999999	14.25005894	9.441062440000001	5.12720476	13.95927436	35.69241932	28.61740146	42.76743718000001	-35.69241932	-42.76743718000001	-28.61740146	0.2870073851826612	-0.24061457220312654	0.6880650584611689	-1.9542622797345968	-3.2863762354394104	-1.0625942674611948	0.0	0.0	0.0	0.32653061224489793	0.12210514640638924	0.54	0.8367346938775511	0.46	0.9389474267968047			1	49	0	16	0/1 genomes whose TRUE contamination is < 5%	16/49 genomes whose TRUE contamination is >= 5%	298.09353442476447	569.1994128046641	False
set_D_clean	genus_novel	2.0	cocopye	CoCoPyE 0.5.0	50	5	5	20321945	2000	set x dominant_accession	7.022340539289071	5.312288916981707	9.812923027153854	-0.06106033030989991	-4.313163682487255	2.8156048315410658	24.964664421619762	18.735251106218442	31.1635936355381	-23.747464632156017	-30.685460185807774	-16.80946907850425	0.687568152758457	0.3961631457448733	0.8609394875803393	-0.5994991292255152	-1.3018402088635153	-0.08133002696901781	0.0	0.0	0.0	0.04081632653061224	0.0	0.0851063829787234	0.9795918367346939	0.94	1.0			1	49	0	2	0/1 genomes whose TRUE contamination is < 5%	2/49 genomes whose TRUE contamination is >= 5%	298.09353442476447	569.1994128046641	False
set_D_clean	genus_novel	2.0	deepcheck	DeepCheck	50	5	5	20321945	2000	set x dominant_accession	10.324046514614258	7.335465239990235	13.913703642504883	6.62464018963379	1.479369902822266	11.769910476445316	41.04759997292835	33.65957554514023	48.43562440071648	-41.04759997292835	-48.43562440071648	-33.65957554514023	0.36313307266700257	-0.16809669373728764	0.7302703202226162	-2.8105786256858343	-4.22041362350621	-1.8812166458677932	0.0	0.0	0.0	0.5102040816326531	0.30612244897959184	0.7083333333333334	0.7448979591836735	0.38	0.8265306122448979			1	49	0	25	0/1 genomes whose TRUE contamination is < 5%	25/49 genomes whose TRUE contamination is >= 5%	298.09353442476447	569.1994128046641	False
set_D_clean	family_novel	3.0	magicc_v5	MAGICC v5 (released, v0.3.0)	10	1	1	20288108	2000	set x dominant_accession	14.060567099999997	14.060567099999997	14.060567099999997	-14.0265639	-14.0265639	-14.0265639	11.4802196	11.4802196	11.4802196	-10.6533174	-10.6533174	-10.6533174	-0.05526369816856325	-0.05526369816856325	-0.05526369816856325	0.3436400138308702	0.3436400138308702	0.3436400138308702	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0			1	9	0	0	0/1 genomes whose TRUE contamination is < 5%	0/9 genomes whose TRUE contamination is >= 5%	304.16853965479385	605.0794109035593	False
set_D_clean	family_novel	3.0	checkm2	CheckM2 1.0.1	10	1	1	20288108	2000	set x dominant_accession	6.409471000000002	6.409471000000002	6.409471000000002	-1.4012576000000003	-1.4012576000000003	-1.4012576000000003	37.181535100000005	37.181535100000005	37.181535100000005	-37.181535100000005	-37.181535100000005	-37.181535100000005	0.75677254740048	0.75677254740048	0.75677254740048	-2.1272565874856486	-2.1272565874856486	-2.1272565874856486	0.0	0.0	0.0	0.5555555555555556	0.5555555555555556	0.5555555555555556	0.7222222222222222	0.7222222222222222	0.7222222222222222			1	9	0	5	0/1 genomes whose TRUE contamination is < 5%	5/9 genomes whose TRUE contamination is >= 5%	304.16853965479385	605.0794109035593	False
set_D_clean	family_novel	3.0	cocopye	CoCoPyE 0.5.0	10	1	1	20288108	2000	set x dominant_accession	12.137658724306679	12.137658724306679	12.137658724306679	-7.962078486150967	-7.962078486150967	-7.962078486150967	21.992843777365742	21.992843777365742	21.992843777365742	-20.52020067686537	-20.52020067686537	-20.52020067686537	0.36917102810867974	0.36917102810867974	0.36917102810867974	-0.23389356762289015	-0.23389356762289015	-0.23389356762289015	1.0	1.0	1.0	0.0	0.0	0.0	0.5	0.5	0.5			1	9	1	0	1/1 genomes whose TRUE contamination is < 5%	0/9 genomes whose TRUE contamination is >= 5%	304.16853965479385	605.0794109035593	False
set_D_clean	family_novel	3.0	deepcheck	DeepCheck	10	1	1	20288108	2000	set x dominant_accession	5.478295573461915	5.478295573461915	5.478295573461915	-0.8813302165771489	-0.8813302165771489	-0.8813302165771489	40.005967020051585	40.005967020051585	40.005967020051585	-40.005967020051585	-40.005967020051585	-40.005967020051585	0.8315837174915819	0.8315837174915819	0.8315837174915819	-2.5365374755853085	-2.5365374755853085	-2.5365374755853085	0.0	0.0	0.0	0.7777777777777778	0.7777777777777778	0.7777777777777778	0.6111111111111112	0.6111111111111112	0.6111111111111112			1	9	0	7	0/1 genomes whose TRUE contamination is < 5%	7/9 genomes whose TRUE contamination is >= 5%	304.16853965479385	605.0794109035593	False
set_D_clean	order_novel	4.0	magicc_v5	MAGICC v5 (released, v0.3.0)	10	1	1	20324524	2000	set x dominant_accession	6.3172209	6.3172209	6.3172209	-6.070113699999998	-6.070113699999998	-6.070113699999998	8.439450400000002	8.439450400000002	8.439450400000002	-1.2161156	-1.2161156	-1.2161156	0.593270935654342	0.593270935654342	0.593270935654342	0.8991010530583868	0.8991010530583868	0.8991010530583868	1.0	1.0	1.0	0.0	0.0	0.0	0.5	0.5	0.5			1	9	1	0	1/1 genomes whose TRUE contamination is < 5%	0/9 genomes whose TRUE contamination is >= 5%	198.6843355898649	942.3080888844228	False
set_D_clean	order_novel	4.0	checkm2	CheckM2 1.0.1	10	1	1	20324524	2000	set x dominant_accession	5.573268499999999	5.573268499999999	5.573268499999999	3.559268500000001	3.559268500000001	3.559268500000001	37.30683560000001	37.30683560000001	37.30683560000001	-37.30683560000001	-37.30683560000001	-37.30683560000001	0.6083530757171253	0.6083530757171253	0.6083530757171253	-1.1492634665958552	-1.1492634665958552	-1.1492634665958552	0.0	0.0	0.0	0.5555555555555556	0.5555555555555556	0.5555555555555556	0.7222222222222222	0.7222222222222222	0.7222222222222222			1	9	0	5	0/1 genomes whose TRUE contamination is < 5%	5/9 genomes whose TRUE contamination is >= 5%	198.6843355898649	942.3080888844228	False
set_D_clean	order_novel	4.0	cocopye	CoCoPyE 0.5.0	10	1	1	20324524	2000	set x dominant_accession	8.198854265296063	8.198854265296063	8.198854265296063	-7.0291764049334775	-7.0291764049334775	-7.0291764049334775	24.423046988397807	24.423046988397807	24.423046988397807	-24.003206930790967	-24.003206930790967	-24.003206930790967	0.5573643827688082	0.5573643827688082	0.5573643827688082	-0.17016624097981747	-0.17016624097981747	-0.17016624097981747	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0			1	9	0	0	0/1 genomes whose TRUE contamination is < 5%	0/9 genomes whose TRUE contamination is >= 5%	198.6843355898649	942.3080888844228	False
set_D_clean	order_novel	4.0	deepcheck	DeepCheck	10	1	1	20324524	2000	set x dominant_accession	4.119380400195313	4.119380400195313	4.119380400195313	-2.9436437924804686	-2.9436437924804686	-2.9436437924804686	38.749724120717616	38.749724120717616	38.749724120717616	-38.749724120717616	-38.749724120717616	-38.749724120717616	0.8578984634956843	0.8578984634956843	0.8578984634956843	-1.3774868556068265	-1.3774868556068265	-1.3774868556068265	0.0	0.0	0.0	0.5555555555555556	0.5555555555555556	0.5555555555555556	0.7222222222222222	0.7222222222222222	0.7222222222222222			1	9	0	5	0/1 genomes whose TRUE contamination is < 5%	5/9 genomes whose TRUE contamination is >= 5%	198.6843355898649	942.3080888844228	False
set_D_clean	family_novel_or_deeper (pooled)		magicc_v5	MAGICC v5 (released, v0.3.0)	20	2	2	20288109	2000	set x dominant_accession	10.188894000000001	6.3172209	14.0605671	-10.048338799999998	-14.0265639	-6.070113699999998	9.959835000000002	8.439450400000002	11.480219600000002	-5.9347164999999995	-10.653317399999997	-1.2161155999999997	0.2850618155076311	-0.05526369816856325	0.593270935654342	0.6825316462744845	0.3436400138308703	0.899101053058387	0.5	0.0	1.0	0.0	0.0	0.0	0.75	0.5	1.0			2	18	1	0	1/2 genomes whose TRUE contamination is < 5%	0/18 genomes whose TRUE contamination is >= 5%	280.9954207597246	775.239172438066	False
set_D_clean	family_novel_or_deeper (pooled)		checkm2	CheckM2 1.0.1	20	2	2	20288109	2000	set x dominant_accession	5.99136975	5.5732685	6.409471000000001	1.0790054500000004	-1.4012576000000003	3.5592685000000017	37.244185349999995	37.1815351	37.30683560000001	-37.244185349999995	-37.30683560000001	-37.1815351	0.7298955129096079	0.6083530757171252	0.7567725474004798	-1.5266440749484391	-2.127256587485648	-1.1492634665958552	0.0	0.0	0.0	0.5555555555555556	0.5555555555555556	0.5555555555555556	0.7222222222222222	0.7222222222222222	0.7222222222222222			2	18	0	10	0/2 genomes whose TRUE contamination is < 5%	10/18 genomes whose TRUE contamination is >= 5%	280.9954207597246	775.239172438066	False
set_D_clean	family_novel_or_deeper (pooled)		cocopye	CoCoPyE 0.5.0	20	2	2	20288109	2000	set x dominant_accession	10.16825649480137	8.198854265296063	12.137658724306679	-7.495627445542222	-7.962078486150967	-7.0291764049334775	23.207945382881775	21.992843777365742	24.42304698839781	-22.26170380382817	-24.00320693079097	-20.520200676865375	0.5020860305951748	0.36917102810867974	0.5573643827688081	-0.19270334432013492	-0.23389356762289015	-0.17016624097981725	0.5	0.0	1.0	0.0	0.0	0.0	0.75	0.5	1.0			2	18	1	0	1/2 genomes whose TRUE contamination is < 5%	0/18 genomes whose TRUE contamination is >= 5%	280.9954207597246	775.239172438066	False
set_D_clean	family_novel_or_deeper (pooled)		deepcheck	DeepCheck	20	2	2	20288109	2000	set x dominant_accession	4.798837986828614	4.119380400195313	5.4782955734619145	-1.9124870045288087	-2.9436437924804686	-0.8813302165771489	39.37784557038459	38.74972412071762	40.00596702005158	-39.37784557038459	-40.00596702005158	-38.74972412071762	0.8586092900437707	0.8315837174915819	0.8586092900437707	-1.825070806113167	-2.5365374755853085	-1.3774868556068256	0.0	0.0	0.0	0.6666666666666666	0.5555555555555556	0.7777777777777778	0.6666666666666666	0.6111111111111112	0.7222222222222222			2	18	0	12	0/2 genomes whose TRUE contamination is < 5%	12/18 genomes whose TRUE contamination is >= 5%	280.9954207597246	775.239172438066	False
set_E	lineage_represented	0.0	magicc_v5	MAGICC v5 (released, v0.3.0)	807	631	631	20341377	2000	set x dominant_accession	5.016065296796709	4.562167860889205	5.498571880466291	1.6323321328474056	1.0799944279757683	2.2148250211419818	5.294474278998933	4.792452972367013	5.797297711955423	-3.4205484224070895	-4.0023427195658465	-2.8350247038563734	0.7449238100251843	0.6951525591545371	0.790417657960007	0.9228922255676945	0.9070354836127381	0.9366176215730379	0.00980392156862745	0.0	0.02500314070351757	0.02155887230514096	0.011436977070958677	0.03360134615384614	0.9843186030631158	0.9747955998766993	0.992321146164625			204	603	2	13	2/204 genomes whose TRUE contamination is < 5%	13/603 genomes whose TRUE contamination is >= 5%	275.06277544126596	1089.9160600545172	True
set_E	lineage_represented	0.0	checkm2	CheckM2 1.0.1	807	631	631	20341377	2000	set x dominant_accession	9.1527872772559	8.429769581588083	9.897233857398419	8.405713858993627	7.57473803384131	9.183897907090106	18.403642526280834	16.981852055984174	19.825243735503705	-17.02013890806694	-18.575836124782878	-15.503102383356437	0.24179947468486473	0.14140110342043954	0.33188424047549486	0.31311196203949776	0.22952399803202111	0.38707602025537663	0.00980392156862745	0.0	0.025128800568499046	0.0779436152570481	0.05564917214750375	0.10068585421349092	0.9561262315871623	0.9424695429686485	0.9685494581527505			204	603	2	47	2/204 genomes whose TRUE contamination is < 5%	47/603 genomes whose TRUE contamination is >= 5%	275.06277544126596	1089.9160600545172	True
set_E	lineage_represented	0.0	cocopye	CoCoPyE 0.5.0	807	631	631	20341377	2000	set x dominant_accession	4.7642437096803745	4.40487867773972	5.146033024274902	1.9813564944696327	1.5166157072401263	2.4438985025605375	21.449498673895445	19.89886726125346	23.0244420389078	-20.633678655021875	-22.27946680953691	-18.993491339856124	0.8200863245824541	0.7916511638110592	0.843688306131848	0.10930631371179722	0.03759103455090829	0.17032520086320807	0.05392156862745098	0.024154589371980676	0.08673527630230174	0.006633499170812604	0.0015897620309385017	0.013445378151260505	0.9697224661008682	0.9530006960754792	0.9852400002818006			204	603	11	4	11/204 genomes whose TRUE contamination is < 5%	4/603 genomes whose TRUE contamination is >= 5%	275.06277544126596	1089.9160600545172	True
set_E	lineage_represented	0.0	deepcheck	DeepCheck	807	631	631	20341377	2000	set x dominant_accession	11.741557818665466	10.894045160933347	12.53033783523633	10.538182179516383	9.594926879872476	11.411652707106912	25.083055682166172	23.378190719502495	26.869441909635597	-18.53456808362523	-20.68635507628712	-16.23464701167943	-0.0007523055842151294	-0.12315944045962621	0.11331366113480836	-0.2261250793713554	-0.4358180349958861	-0.049446199277100804	0.0	0.0	0.0	0.12935323383084577	0.10147113524773099	0.1573052127463621	0.9353233830845771	0.921347393626819	0.9492644323761344			204	603	0	78	0/204 genomes whose TRUE contamination is < 5%	78/603 genomes whose TRUE contamination is >= 5%	275.06277544126596	1089.9160600545172	True
set_E	species_novel	1.0	magicc_v5	MAGICC v5 (released, v0.3.0)	165	132	132	20279577	2000	set x dominant_accession	6.9426500157216875	5.747389352223459	8.155302673312036	-1.556480189754373	-3.1689319468088066	0.13201717104333033	6.850961437706544	5.445201346981005	8.309426410001494	-2.9626545434291267	-4.587846791837487	-1.427632896206536	0.5608858933469059	0.3829355245465976	0.706303746505788	0.8794713485313854	0.8304988650116477	0.9223530651551541	0.0975609756097561	0.021739130434782608	0.2	0.008064516129032258	0.0	0.02586206896551724	0.9471872541306059	0.8957983193277311	0.9878190584231423			41	124	4	1	4/41 genomes whose TRUE contamination is < 5%	1/124 genomes whose TRUE contamination is >= 5%	239.04533201577513	1090.9828696931388	True
set_E	species_novel	1.0	checkm2	CheckM2 1.0.1	165	132	132	20279577	2000	set x dominant_accession	8.689477847175873	7.242183203593418	10.156169606026022	7.709461179942597	6.165818741829564	9.263021595085782	19.673702402266777	16.2847309531247	23.14863872381889	-16.91257999626549	-20.885723385527083	-13.037820221504427	0.2733803533419287	0.09366724895669844	0.43049146562826424	0.2167995731830623	-0.01350574658138794	0.40112890209636676	0.07317073170731707	0.0	0.1628025628856193	0.07258064516129033	0.03076923076923077	0.12000751879699244	0.9271243115656963	0.8786334089619966	0.9689922480620154			41	124	3	9	3/41 genomes whose TRUE contamination is < 5%	9/124 genomes whose TRUE contamination is >= 5%	239.04533201577513	1090.9828696931388	True
set_E	species_novel	1.0	cocopye	CoCoPyE 0.5.0	165	132	132	20279577	2000	set x dominant_accession	5.7306723283692	4.840531442067969	6.641801444402053	0.053280567717322966	-1.168259832231811	1.3356754024731834	22.73118863785012	19.41459266469954	26.026210920802757	-21.49008214667418	-24.993234670656197	-17.869577307947424	0.7290463976859346	0.6559617398107671	0.7898677523980985	0.05538261884366824	-0.11787879242645376	0.1877295673186405	0.0975609756097561	0.020833333333333332	0.2	0.024193548387096774	0.0	0.056084187518842275	0.9391227380015736	0.8865742941825061	0.9813287559031876			41	124	4	3	4/41 genomes whose TRUE contamination is < 5%	3/124 genomes whose TRUE contamination is >= 5%	239.04533201577513	1090.9828696931388	True
set_E	species_novel	1.0	deepcheck	DeepCheck	165	132	132	20279577	2000	set x dominant_accession	10.973918079524154	9.55102963466731	12.538802496706031	8.722404966563689	6.8914349686005645	10.616906923866667	28.27134187936371	23.517809824480004	33.094057394304684	-14.797317105139088	-21.186050772327373	-8.123416493791114	0.07210709195025278	-0.17599289342471638	0.2823365851442874	-0.7146323380148951	-1.3398856396002532	-0.16565154147365713	0.024390243902439025	0.0	0.07692307692307693	0.18548387096774194	0.11290322580645161	0.26191742654508604	0.8950629425649095	0.8485340636418609	0.9385245901639344			41	124	1	23	1/41 genomes whose TRUE contamination is < 5%	23/124 genomes whose TRUE contamination is >= 5%	239.04533201577513	1090.9828696931388	True
set_E	genus_novel	2.0	magicc_v5	MAGICC v5 (released, v0.3.0)	22	18	18	20317299	2000	set x dominant_accession	10.98399010474459	7.107300883364596	15.19970265650501	3.506643304152101	-3.025310315952899	9.913515913560428	7.874391783486672	4.9087744370433075	10.874506744105407	2.5755145562297654	-1.9792121329368462	7.5154751023246025	0.30122349533839354	-0.4657049932692468	0.6842585626774695	0.8819429749194789	0.7292916772943085	0.9480995907159366	0.3333333333333333	0.0	0.75	0.0	0.0	0.0	0.8333333333333333	0.625	1.0			6	16	2	0	2/6 genomes whose TRUE contamination is < 5%	0/16 genomes whose TRUE contamination is >= 5%	290.8542237186501	989.5517355727093	False
set_E	genus_novel	2.0	checkm2	CheckM2 1.0.1	22	18	18	20317299	2000	set x dominant_accession	12.287105639183421	8.174268969034864	16.006884809322806	9.999714213243008	4.557795198513627	14.55915637098962	13.769674985164288	8.004148180834086	20.250390314856656	-13.554302632452055	-20.117010285065888	-7.67431013761354	0.14524515088704448	-0.89357091139917	0.5639900957863843	0.5393938967576641	0.10317428537551517	0.8308668242142284	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0			6	16	0	0	0/6 genomes whose TRUE contamination is < 5%	0/16 genomes whose TRUE contamination is >= 5%	290.8542237186501	989.5517355727093	False
set_E	genus_novel	2.0	cocopye	CoCoPyE 0.5.0	22	18	18	20317299	2000	set x dominant_accession	8.916412750750732	6.081794676464113	12.188212325994174	-1.4719377626224424	-7.086862303859771	3.5113721751885425	20.712015830323484	13.457306987700393	28.480256427712792	-14.836671725162143	-24.276137725513653	-5.914655434671936	0.5439764002800616	0.12710423846811378	0.7915302499355555	0.12482125663645549	-0.17852604122070412	0.347814646634671	0.5	0.0	1.0	0.0	0.0	0.0	0.75	0.5	1.0			6	16	3	0	3/6 genomes whose TRUE contamination is < 5%	0/16 genomes whose TRUE contamination is >= 5%	290.8542237186501	989.5517355727093	False
set_E	genus_novel	2.0	deepcheck	DeepCheck	22	18	18	20317299	2000	set x dominant_accession	15.064016050839712	10.505160860691415	19.84777876397415	9.516292263336227	1.9065376262658804	16.181009929554026	18.774222618742797	11.814723783245972	26.576464783440844	-16.654094968000233	-25.793490906209463	-7.911819758375129	-0.27106632655633667	-1.6566036919461136	0.3783003058001102	0.2701781516241125	-0.37511682539303237	0.6964683670582332	0.0	0.0	0.0	0.0625	0.0	0.21428571428571427	0.96875	0.8928571428571428	1.0			6	16	0	1	0/6 genomes whose TRUE contamination is < 5%	1/16 genomes whose TRUE contamination is >= 5%	290.8542237186501	989.5517355727093	False
set_E	family_novel	3.0	magicc_v5	MAGICC v5 (released, v0.3.0)	4	2	2	20344836	2000	set x dominant_accession	5.459175934754688	1.5888201233025931	9.329531746206783	4.7417827736137514	0.15403380102072006	9.329531746206783	18.139496605954527	5.78870588655021	30.490287325358842	18.139496605954527	5.78870588655021	30.490287325358842	0.7514532838136713	-58.38065906384561	0.7514532838136714	-0.008319066043806611	-258606.3467257084	-0.008319066043806611	1.0	1.0	1.0	0.0	0.0	0.0	0.5	0.5	1.0			1	3	1	0	1/1 genomes whose TRUE contamination is < 5%	0/3 genomes whose TRUE contamination is >= 5%	186.93623197647577	491.028981622948	False
set_E	family_novel	3.0	checkm2	CheckM2 1.0.1	4	2	2	20344836	2000	set x dominant_accession	7.42737761038793	7.358689097473267	7.496066123302594	6.627996023613756	6.574447801020721	6.681544246206791	7.1575653940454735	5.524910613449791	8.790220174641156	-7.1575653940454735	-8.790220174641156	-5.524910613449791	0.4698520777248131	-63.91068754694014	0.4698520777248132	0.8610042817080898	-25251.510136855824	0.8610042817080898	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0			1	3	0	0	0/1 genomes whose TRUE contamination is < 5%	0/3 genomes whose TRUE contamination is >= 5%	186.93623197647577	491.028981622948	False
set_E	family_novel	3.0	cocopye	CoCoPyE 0.5.0	4	2	2	20344836	2000	set x dominant_accession	6.121473762801587	5.0129599554240905	7.229987570179084	-1.1085138073774967	-7.229987570179084	5.0129599554240905	12.825128808209243	1.9728530260619355	23.677404590356552	-12.825128808209243	-23.677404590356552	-1.9728530260619355	0.7719879444845688	-37.86880182538438	0.7719879444845688	0.4075578920419547	-157752.97982549082	0.8081543297010376	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0			1	3	0	0	0/1 genomes whose TRUE contamination is < 5%	0/3 genomes whose TRUE contamination is >= 5%	186.93623197647577	491.028981622948	False
set_E	family_novel	3.0	deepcheck	DeepCheck	4	2	2	20344836	2000	set x dominant_accession	12.539398217591609	7.992179557140485	17.086616878042733	10.774462622124501	4.462308366206269	17.086616878042733	15.215058028401495	7.237072166951873	23.19304388985112	-15.215058028401495	-23.19304388985112	-7.237072166951873	-0.006791300519129351	-191.2645004053639	-0.006791300519129129	0.37815579182149317	-147677.12514302682	0.37815579182149317	0.0	0.0	0.0	0.3333333333333333	0.0	1.0	0.8333333333333333	0.5	1.0			1	3	0	1	0/1 genomes whose TRUE contamination is < 5%	1/3 genomes whose TRUE contamination is >= 5%	186.93623197647577	491.028981622948	False
