cohort	clustering_unit	grouping	stratum	n_genomes	metric	weighted_median	ci95_lo	ci95_hi	weighted_mean	mean_ci95_lo	mean_ci95_hi
catalogue_weighted_excl_404_recovery	family	phylum	Bdellovibrionota	567	contamination_MAGICC_minus_CheckM2	-0.0354	-0.3254	0.8791	5.9301	3.3838	10.4920
catalogue_weighted_excl_404_recovery	family	phylum	Bipolaricaulota	268	completeness_MAGICC_minus_CheckM2	-22.4398	-27.2386	-9.8211	-20.4061	-25.1907	-6.5490
catalogue_weighted_excl_404_recovery	family	phylum	Bipolaricaulota	268	contamination_MAGICC_minus_CheckM2	-1.1127	-2.6753	1.6826	-0.9349	-2.7715	4.2442
catalogue_weighted_excl_404_recovery	family	phylum	Campylobacterota	1201	completeness_MAGICC_minus_CheckM2	-0.0427	-0.2524	0.1704	-0.4849	-1.6498	-0.0018
catalogue_weighted_excl_404_recovery	family	phylum	Campylobacterota	1201	contamination_MAGICC_minus_CheckM2	-0.2971	-1.2602	-0.0951	-0.7898	-1.3248	-0.1656
catalogue_weighted_excl_404_recovery	family	phylum	Chlamydiota	428	completeness_MAGICC_minus_CheckM2	-0.5228	-9.0434	-0.2220	-3.6258	-7.6728	-1.0389
catalogue_weighted_excl_404_recovery	family	phylum	Chlamydiota	428	contamination_MAGICC_minus_CheckM2	0.5482	0.0520	0.5939	2.2109	1.1030	5.0222
catalogue_weighted_excl_404_recovery	family	phylum	Chloroflexota	1819	completeness_MAGICC_minus_CheckM2	-0.0362	-2.2203	2.6313	-0.7069	-3.0828	1.8277
catalogue_weighted_excl_404_recovery	family	phylum	Chloroflexota	1819	contamination_MAGICC_minus_CheckM2	-1.1738	-1.5423	-0.8130	0.8630	-0.0077	1.7951
catalogue_weighted_excl_404_recovery	family	phylum	Cloacimonadota	577	completeness_MAGICC_minus_CheckM2	-1.5760	-15.4288	-0.3914	-3.2882	-15.0309	-0.7063
catalogue_weighted_excl_404_recovery	family	phylum	Cloacimonadota	577	contamination_MAGICC_minus_CheckM2	-0.5698	-0.8159	4.9410	-0.0990	-1.5126	6.8405
catalogue_weighted_excl_404_recovery	family	phylum	Cyanobacteria	1125	completeness_MAGICC_minus_CheckM2	0.0687	-3.1117	0.3236	-0.0640	-3.1533	1.4130
catalogue_weighted_excl_404_recovery	family	phylum	Cyanobacteria	1125	contamination_MAGICC_minus_CheckM2	-0.4315	-1.3835	-0.2172	-0.5496	-1.7408	0.4426
catalogue_weighted_excl_404_recovery	family	phylum	Deinococcota	505	completeness_MAGICC_minus_CheckM2	-1.5095	-5.7832	-0.5133	-2.8765	-4.6749	-2.1284
catalogue_weighted_excl_404_recovery	family	phylum	Deinococcota	505	contamination_MAGICC_minus_CheckM2	0.0109	-0.9729	0.0550	-0.4930	-0.9567	0.2995
catalogue_weighted_excl_404_recovery	family	phylum	Dependentiae	256	completeness_MAGICC_minus_CheckM2	-3.6419	-10.0244	-0.7858	-5.3695	-8.9996	-2.1197
catalogue_weighted_excl_404_recovery	family	phylum	Dependentiae	256	contamination_MAGICC_minus_CheckM2	2.5586	1.2558	7.7863	6.7047	4.1798	11.3944
catalogue_weighted_excl_404_recovery	family	phylum	Desulfobacterota	809	completeness_MAGICC_minus_CheckM2	-0.3779	-1.6219	0.5489	-1.6613	-3.2953	-0.0672
catalogue_weighted_excl_404_recovery	family	phylum	Desulfobacterota	809	contamination_MAGICC_minus_CheckM2	-0.7090	-0.9653	-0.3294	2.5477	1.0425	4.3368
catalogue_weighted_excl_404_recovery	family	phylum	Desulfobacterota_B	743	completeness_MAGICC_minus_CheckM2	1.5381	-3.2067	2.9102	0.9343	-4.8082	3.1131
catalogue_weighted_excl_404_recovery	family	phylum	Desulfobacterota_B	743	contamination_MAGICC_minus_CheckM2	1.5326	-0.6740	6.6721	8.6887	2.3302	15.2642
catalogue_weighted_excl_404_recovery	family	phylum	Desulfobacterota_G	285	completeness_MAGICC_minus_CheckM2	-0.1932	-0.8397	1.9168	-1.3572	-3.0167	3.1390
catalogue_weighted_excl_404_recovery	family	phylum	Desulfobacterota_G	285	contamination_MAGICC_minus_CheckM2	2.2393	0.9283	10.0357	8.3907	8.0224	12.4707
catalogue_weighted_excl_404_recovery	family	phylum	Desulfobacterota_I	900	completeness_MAGICC_minus_CheckM2	0.1672	-4.4607	0.1947	-0.5352	-11.4738	1.0396
catalogue_weighted_excl_404_recovery	family	phylum	Desulfobacterota_I	900	contamination_MAGICC_minus_CheckM2	-0.3670	-0.3670	-0.1175	-0.6737	-1.6877	-0.6707
catalogue_weighted_excl_404_recovery	family	phylum	Dormibacterota	522	completeness_MAGICC_minus_CheckM2	-5.4809	-9.1583	-1.7685	-4.3562	-8.1152	-0.7420
catalogue_weighted_excl_404_recovery	family	phylum	Dormibacterota	522	contamination_MAGICC_minus_CheckM2	-1.1826	-2.2214	0.1562	-0.5091	-1.8181	2.1991
catalogue_weighted_excl_404_recovery	family	phylum	Eisenbacteria	238	completeness_MAGICC_minus_CheckM2	-8.1341	-14.0753	3.5605	-7.1876	-10.9093	3.5643
catalogue_weighted_excl_404_recovery	family	phylum	Eisenbacteria	238	contamination_MAGICC_minus_CheckM2	-0.9312	-1.5892	0.3501	-0.3655	-1.7479	1.1732
catalogue_weighted_excl_404_recovery	family	phylum	Elusimicrobiota	315	completeness_MAGICC_minus_CheckM2	-1.7039	-5.7705	4.6619	-2.9730	-5.1062	5.1347
catalogue_weighted_excl_404_recovery	family	phylum	Elusimicrobiota	315	contamination_MAGICC_minus_CheckM2	0.0152	-0.7066	0.1197	1.2529	0.1540	2.8707
catalogue_weighted_excl_404_recovery	family	phylum	Eremiobacterota	597	completeness_MAGICC_minus_CheckM2	2.4655	1.5179	4.6379	2.5734	1.2714	6.7509
catalogue_weighted_excl_404_recovery	family	phylum	Eremiobacterota	597	contamination_MAGICC_minus_CheckM2	1.0815	-0.2147	5.7119	5.9324	1.4884	14.3432
catalogue_weighted_excl_404_recovery	family	phylum	Firmicutes	17616	completeness_MAGICC_minus_CheckM2	-0.6229	-4.1468	-0.0407	-2.7072	-6.8517	-0.5071
catalogue_weighted_excl_404_recovery	family	phylum	Firmicutes	17616	contamination_MAGICC_minus_CheckM2	-0.4964	-0.7197	-0.2274	-0.2484	-0.9259	0.7796
catalogue_weighted_excl_404_recovery	family	phylum	Firmicutes_A	88432	completeness_MAGICC_minus_CheckM2	1.2782	-0.0088	2.2269	1.4143	-0.3929	2.2820
catalogue_weighted_excl_404_recovery	family	phylum	Firmicutes_A	88432	contamination_MAGICC_minus_CheckM2	-0.7987	-1.0641	-0.3359	-1.1516	-1.5706	-0.4378
catalogue_weighted_excl_404_recovery	family	phylum	Firmicutes_B	340	completeness_MAGICC_minus_CheckM2	-7.2319	-12.9573	-3.7691	-8.5114	-12.6856	-6.3659
catalogue_weighted_excl_404_recovery	family	phylum	Firmicutes_B	340	contamination_MAGICC_minus_CheckM2	-0.5586	-1.5559	-0.1053	-0.4121	-1.4510	1.9724
catalogue_weighted_excl_404_recovery	family	phylum	Firmicutes_C	8310	completeness_MAGICC_minus_CheckM2	0.1588	-0.6886	1.6701	0.0831	-1.4562	2.0325
catalogue_weighted_excl_404_recovery	family	phylum	Firmicutes_C	8310	contamination_MAGICC_minus_CheckM2	-0.1770	-0.5487	-0.0896	-0.7164	-1.4298	-0.3356
catalogue_weighted_excl_404_recovery	family	phylum	Firmicutes_G	385	completeness_MAGICC_minus_CheckM2	-7.4780	-15.7953	-2.9275	-9.2932	-14.5962	-4.1759
catalogue_weighted_excl_404_recovery	family	phylum	Firmicutes_G	385	contamination_MAGICC_minus_CheckM2	0.0878	-0.1627	1.2123	3.5030	0.4439	8.0571
catalogue_weighted_excl_404_recovery	family	phylum	Fusobacteriota	869	completeness_MAGICC_minus_CheckM2	-1.2807	-36.9772	0.8279	-2.0412	-25.5723	2.4948
catalogue_weighted_excl_404_recovery	family	phylum	Fusobacteriota	869	contamination_MAGICC_minus_CheckM2	-0.4117	-1.5750	3.4442	-0.6269	-1.6421	13.9536
catalogue_weighted_excl_404_recovery	family	phylum	Gemmatimonadota	460	completeness_MAGICC_minus_CheckM2	-1.3747	-5.8343	0.9255	-2.1134	-7.0927	0.0397
catalogue_weighted_excl_404_recovery	family	phylum	Gemmatimonadota	460	contamination_MAGICC_minus_CheckM2	-0.5198	-1.5516	2.7154	1.6800	0.2243	4.9755
catalogue_weighted_excl_404_recovery	family	phylum	Halobacteriota	635	completeness_MAGICC_minus_CheckM2	-4.9068	-6.9364	-3.0638	-5.8082	-8.1607	-3.5356
catalogue_weighted_excl_404_recovery	family	phylum	Halobacteriota	635	contamination_MAGICC_minus_CheckM2	-0.2007	-0.6781	0.7892	3.8416	-0.9685	12.9704
catalogue_weighted_excl_404_recovery	family	phylum	Krumholzibacteriota	210	completeness_MAGICC_minus_CheckM2	-5.3087	-8.4046	3.6683	-5.6737	-9.1783	1.2847
catalogue_weighted_excl_404_recovery	family	phylum	Krumholzibacteriota	210	contamination_MAGICC_minus_CheckM2	-0.2982	-0.8902	2.3793	2.4813	0.6789	5.9831
catalogue_weighted_excl_404_recovery	family	phylum	Marinisomatota	389	completeness_MAGICC_minus_CheckM2	-6.3894	-12.9302	3.7367	-5.8866	-12.2890	1.7137
catalogue_weighted_excl_404_recovery	family	phylum	Marinisomatota	389	contamination_MAGICC_minus_CheckM2	0.3637	0.0816	2.4391	2.7657	1.5294	4.7132
catalogue_weighted_excl_404_recovery	family	phylum	Methanobacteriota	1018	completeness_MAGICC_minus_CheckM2	-0.1562	-1.0556	-0.1562	-1.4568	-1.4569	-1.0556
catalogue_weighted_excl_404_recovery	family	phylum	Methanobacteriota	1018	contamination_MAGICC_minus_CheckM2	0.2061	0.0498	0.4151	0.3637	0.0498	0.4035
catalogue_weighted_excl_404_recovery	family	phylum	Methylomirabilota	642	completeness_MAGICC_minus_CheckM2	0.4917	-17.5613	2.7461	-0.2653	-16.7821	3.0306
catalogue_weighted_excl_404_recovery	family	phylum	Methylomirabilota	642	contamination_MAGICC_minus_CheckM2	2.1141	0.3413	26.3909	9.3172	3.7058	25.3170
catalogue_weighted_excl_404_recovery	family	phylum	Micrarchaeota	429	completeness_MAGICC_minus_CheckM2	-20.0773	-24.1495	-12.8041	-19.2716	-22.9183	-12.9890
catalogue_weighted_excl_404_recovery	family	phylum	Micrarchaeota	429	contamination_MAGICC_minus_CheckM2	1.6810	-0.1196	2.8571	5.4994	1.5012	8.9014
catalogue_weighted_excl_404_recovery	family	phylum	Myxococcota	424	completeness_MAGICC_minus_CheckM2	5.7757	3.2044	7.1760	6.9994	4.1427	9.3942
catalogue_weighted_excl_404_recovery	family	phylum	Myxococcota	424	contamination_MAGICC_minus_CheckM2	-0.4954	-0.9140	-0.0536	5.2201	3.2706	7.7240
catalogue_weighted_excl_404_recovery	family	phylum	Myxococcota_A	502	completeness_MAGICC_minus_CheckM2	1.1984	-10.9769	5.4691	-0.7901	-9.9907	7.1010
catalogue_weighted_excl_404_recovery	family	phylum	Myxococcota_A	502	contamination_MAGICC_minus_CheckM2	-0.2410	-1.7305	2.3189	6.2016	1.6373	10.2378
catalogue_weighted_excl_404_recovery	family	phylum	Nanoarchaeota	1667	completeness_MAGICC_minus_CheckM2	-13.9676	-16.4408	-9.9351	-13.1810	-15.6363	-10.3087
catalogue_weighted_excl_404_recovery	family	phylum	Nanoarchaeota	1667	contamination_MAGICC_minus_CheckM2	3.1002	1.3545	6.3313	8.2645	6.4386	11.0450
catalogue_weighted_excl_404_recovery	family	phylum	Nitrospinota	289	completeness_MAGICC_minus_CheckM2	1.6511	-2.3818	4.0734	0.2427	-1.8573	6.1955
catalogue_weighted_excl_404_recovery	family	phylum	Nitrospinota	289	contamination_MAGICC_minus_CheckM2	1.3732	-1.1785	1.5743	3.7119	-1.4203	4.0895
catalogue_weighted_excl_404_recovery	family	phylum	Nitrospirota	241	completeness_MAGICC_minus_CheckM2	-5.1738	-11.0749	-1.2172	-6.4151	-9.7812	-4.0275
catalogue_weighted_excl_404_recovery	family	phylum	Nitrospirota	241	contamination_MAGICC_minus_CheckM2	-0.9771	-1.4847	0.4652	0.2401	-1.2632	3.3770
catalogue_weighted_excl_404_recovery	family	phylum	Omnitrophota	311	completeness_MAGICC_minus_CheckM2	-7.1570	-14.6338	-0.8949	-8.1105	-12.6728	-3.6187
catalogue_weighted_excl_404_recovery	family	phylum	Omnitrophota	311	contamination_MAGICC_minus_CheckM2	0.3777	-0.1467	2.1184	6.3586	2.0483	12.5615
catalogue_weighted_excl_404_recovery	family	phylum	Patescibacteria	19854	completeness_MAGICC_minus_CheckM2	-5.7560	-9.0556	-3.6480	-7.5583	-9.6378	-5.9004
catalogue_weighted_excl_404_recovery	family	phylum	Patescibacteria	19854	contamination_MAGICC_minus_CheckM2	0.2095	0.0494	0.4587	2.1146	1.3955	3.0306
catalogue_weighted_excl_404_recovery	family	phylum	Planctomycetota	1152	completeness_MAGICC_minus_CheckM2	3.1008	1.7689	4.9112	3.0890	1.3605	5.3252
catalogue_weighted_excl_404_recovery	family	phylum	Planctomycetota	1152	contamination_MAGICC_minus_CheckM2	-0.8699	-1.1696	-0.4874	1.2110	0.1307	2.7557
catalogue_weighted_excl_404_recovery	family	phylum	Proteobacteria	24134	completeness_MAGICC_minus_CheckM2	-0.1970	-0.6057	-0.0431	-0.9945	-1.9863	-0.3609
catalogue_weighted_excl_404_recovery	family	phylum	Proteobacteria	24134	contamination_MAGICC_minus_CheckM2	-0.6191	-1.0101	-0.3984	-0.9996	-1.2339	-0.7725
catalogue_weighted_excl_404_recovery	family	phylum	SAR324	735	completeness_MAGICC_minus_CheckM2	1.2248	-2.9227	4.4667	1.8502	-1.9905	2.1595
catalogue_weighted_excl_404_recovery	family	phylum	SAR324	735	contamination_MAGICC_minus_CheckM2	-0.3886	-0.4981	15.1532	0.7294	0.1735	11.3678
catalogue_weighted_excl_404_recovery	family	phylum	Spirochaetota	1552	completeness_MAGICC_minus_CheckM2	2.5327	1.9315	4.5484	2.8211	1.9095	4.6012
catalogue_weighted_excl_404_recovery	family	phylum	Spirochaetota	1552	contamination_MAGICC_minus_CheckM2	-1.0898	-1.6579	-0.5218	-1.1235	-1.4667	0.9422
catalogue_weighted_excl_404_recovery	family	phylum	Synergistota	205	completeness_MAGICC_minus_CheckM2	-0.2969	-9.8291	1.9957	-2.2249	-8.1118	2.1563
catalogue_weighted_excl_404_recovery	family	phylum	Synergistota	205	contamination_MAGICC_minus_CheckM2	-0.3556	-0.6093	-0.1247	1.3387	-0.8683	6.2167
catalogue_weighted_excl_404_recovery	family	phylum	Thermoplasmatota	2007	completeness_MAGICC_minus_CheckM2	-4.5634	-11.2862	3.4029	-4.6000	-11.4828	2.9188
catalogue_weighted_excl_404_recovery	family	phylum	Thermoplasmatota	2007	contamination_MAGICC_minus_CheckM2	-0.2590	-0.6063	0.1104	0.1502	-0.7056	2.7008
catalogue_weighted_excl_404_recovery	family	phylum	Thermoproteota	1770	completeness_MAGICC_minus_CheckM2	-6.7133	-11.7764	-4.3752	-7.7165	-11.2102	-4.7153
catalogue_weighted_excl_404_recovery	family	phylum	Thermoproteota	1770	contamination_MAGICC_minus_CheckM2	0.0797	-0.2308	1.0748	3.7197	1.2967	6.2743
catalogue_weighted_excl_404_recovery	family	phylum	Thermotogota	410	completeness_MAGICC_minus_CheckM2	-0.0635	-2.5123	0.5895	-1.7478	-3.3407	0.7299
catalogue_weighted_excl_404_recovery	family	phylum	Thermotogota	410	contamination_MAGICC_minus_CheckM2	-0.2992	-0.7943	0.3870	0.3133	-0.5677	1.4874
catalogue_weighted_excl_404_recovery	family	phylum	Verrucomicrobiota	3473	completeness_MAGICC_minus_CheckM2	-0.2723	-0.4957	4.2688	0.3828	-1.4018	3.9294
catalogue_weighted_excl_404_recovery	family	phylum	Verrucomicrobiota	3473	contamination_MAGICC_minus_CheckM2	0.6222	-0.5128	0.8727	2.0226	1.1473	3.3300
catalogue_weighted_excl_404_recovery	family	phylum	WOR-3	305	completeness_MAGICC_minus_CheckM2	-2.9594	-10.5743	1.2774	-5.6980	-10.4656	-1.3653
catalogue_weighted_excl_404_recovery	family	phylum	WOR-3	305	contamination_MAGICC_minus_CheckM2	0.0049	-0.1999	1.9904	7.1417	1.7948	13.7589
catalogue_weighted_excl_404_recovery	family	phylum	Zixibacteria	254	completeness_MAGICC_minus_CheckM2	1.8249	-0.1122	3.1858	1.6641	-0.1270	4.2200
catalogue_weighted_excl_404_recovery	family	phylum	Zixibacteria	254	contamination_MAGICC_minus_CheckM2	-0.0016	-0.7591	0.5262	2.6092	0.3120	4.7311
catalogue_weighted_excl_404_recovery	family	phylum	unclassified	441	completeness_MAGICC_minus_CheckM2	3.8349	3.8349	3.8349	9.0789	9.0789	9.0789
catalogue_weighted_excl_404_recovery	family	phylum	unclassified	441	contamination_MAGICC_minus_CheckM2	-0.2966	-0.2966	-0.2966	6.2128	6.2128	6.2128
catalogue_weighted_excl_404_recovery	family	phylum	other (<200 in cohort)	5462	completeness_MAGICC_minus_CheckM2	-0.3073	-3.0633	0.7054	-2.0672	-4.2836	-0.3772
catalogue_weighted_excl_404_recovery	family	phylum	other (<200 in cohort)	5462	contamination_MAGICC_minus_CheckM2	0.1060	-0.1689	0.5267	3.9687	2.3087	5.7129
reps_census	family	overall	ALL	92064	completeness_MAGICC_minus_CheckM2	-0.0696	-0.2866	0.1094	-1.2916	-1.8951	-0.7644
reps_census	family	overall	ALL	92064	contamination_MAGICC_minus_CheckM2	-0.6265	-0.7667	-0.4929	1.0581	0.5869	1.6657
reps_census	family	size_bin	<1Mb	12030	completeness_MAGICC_minus_CheckM2	-6.6888	-8.7162	-4.9733	-8.7211	-10.1431	-7.2291
reps_census	family	size_bin	<1Mb	12030	contamination_MAGICC_minus_CheckM2	0.0719	0.0041	0.1909	1.9174	1.3086	2.5138
reps_census	family	size_bin	1-2Mb	28365	completeness_MAGICC_minus_CheckM2	-1.0618	-1.9556	-0.3418	-2.6817	-3.6348	-1.8478
reps_census	family	size_bin	1-2Mb	28365	contamination_MAGICC_minus_CheckM2	-0.7709	-0.9564	-0.5767	0.1155	-0.3698	0.7126
reps_census	family	size_bin	2-3Mb	23913	completeness_MAGICC_minus_CheckM2	0.3657	-0.2236	1.2297	-0.2281	-1.3512	0.8410
reps_census	family	size_bin	2-3Mb	23913	contamination_MAGICC_minus_CheckM2	-0.9104	-1.0679	-0.7632	-0.1007	-0.4473	0.3040
reps_census	family	size_bin	3-5Mb	21196	completeness_MAGICC_minus_CheckM2	1.8276	1.2766	2.3644	2.0263	1.3764	2.7287
reps_census	family	size_bin	3-5Mb	21196	contamination_MAGICC_minus_CheckM2	-0.9140	-1.1015	-0.7330	1.1195	0.5871	1.6898
reps_census	family	size_bin	>5Mb	6560	completeness_MAGICC_minus_CheckM2	2.3844	1.7870	2.9915	3.7459	2.9380	4.7211
reps_census	family	size_bin	>5Mb	6560	contamination_MAGICC_minus_CheckM2	-0.2988	-0.8224	0.2314	7.5844	5.1736	10.6649
reps_census	family	lineage_reduction	<-1 (>=2x reduced)	4389	completeness_MAGICC_minus_CheckM2	-4.0660	-5.3752	-2.7746	-6.0127	-7.3228	-4.5898
reps_census	family	lineage_reduction	<-1 (>=2x reduced)	4389	contamination_MAGICC_minus_CheckM2	-0.3369	-0.5266	-0.2046	0.0424	-0.5484	0.7650
reps_census	family	lineage_reduction	-1 to -0.5	11813	completeness_MAGICC_minus_CheckM2	-2.7211	-3.4676	-1.9645	-4.2764	-5.0977	-3.5033
reps_census	family	lineage_reduction	-1 to -0.5	11813	contamination_MAGICC_minus_CheckM2	-0.7640	-0.9355	-0.6000	-0.5114	-0.9456	0.0130
reps_census	family	lineage_reduction	-0.5 to -0.25	11175	completeness_MAGICC_minus_CheckM2	-1.6942	-2.6897	-0.8026	-3.1908	-4.1306	-2.3862
reps_census	family	lineage_reduction	-0.5 to -0.25	11175	contamination_MAGICC_minus_CheckM2	-0.8326	-0.9987	-0.6511	-0.5018	-0.8393	-0.1205
reps_census	family	lineage_reduction	-0.25 to +0.25 (typical)	30028	completeness_MAGICC_minus_CheckM2	-0.2451	-1.1124	0.1945	-1.7057	-2.7277	-0.8216
reps_census	family	lineage_reduction	-0.25 to +0.25 (typical)	30028	contamination_MAGICC_minus_CheckM2	-0.6340	-0.8131	-0.4685	0.3829	0.0070	0.8388
reps_census	family	lineage_reduction	>+0.25 (larger than lineage)	34659	completeness_MAGICC_minus_CheckM2	1.3458	0.9165	1.8483	1.2946	0.6526	1.9380
reps_census	family	lineage_reduction	>+0.25 (larger than lineage)	34659	contamination_MAGICC_minus_CheckM2	-0.5349	-0.7481	-0.3580	2.8097	2.0069	3.7676
reps_census	family	phylum	Acidobacteriota	3627	completeness_MAGICC_minus_CheckM2	2.4129	0.9027	3.5039	2.7414	1.0398	3.9731
reps_census	family	phylum	Acidobacteriota	3627	contamination_MAGICC_minus_CheckM2	-0.9746	-1.2427	-0.6516	2.0917	1.1736	3.3021
reps_census	family	phylum	Actinobacteriota	7653	completeness_MAGICC_minus_CheckM2	-0.6315	-2.4465	0.4762	-2.4333	-4.0096	-0.9221
reps_census	family	phylum	Actinobacteriota	7653	contamination_MAGICC_minus_CheckM2	-1.2445	-1.5911	-0.8422	-0.1873	-1.0785	0.9884
reps_census	family	phylum	Aenigmatarchaeota	263	completeness_MAGICC_minus_CheckM2	-23.9532	-26.3527	-20.4338	-21.2679	-23.3517	-18.8845
reps_census	family	phylum	Aenigmatarchaeota	263	contamination_MAGICC_minus_CheckM2	5.5224	3.1783	11.3223	12.5512	8.8953	16.3340
reps_census	family	phylum	Armatimonadota	324	completeness_MAGICC_minus_CheckM2	3.8272	1.8541	5.8318	3.5878	1.0637	6.5448
reps_census	family	phylum	Armatimonadota	324	contamination_MAGICC_minus_CheckM2	-0.7628	-1.5700	-0.2307	2.6346	0.6621	4.6391
reps_census	family	phylum	Bacteroidota	12177	completeness_MAGICC_minus_CheckM2	0.3923	-0.0833	1.3408	-0.2109	-1.6283	1.0162
reps_census	family	phylum	Bacteroidota	12177	contamination_MAGICC_minus_CheckM2	-0.6484	-0.9000	-0.4160	-0.4032	-0.8490	0.1091
reps_census	family	phylum	Bdellovibrionota	293	completeness_MAGICC_minus_CheckM2	0.5805	-1.2862	3.1702	-0.1637	-2.5713	2.5462
reps_census	family	phylum	Bdellovibrionota	293	contamination_MAGICC_minus_CheckM2	0.0548	-0.2362	0.9651	5.8733	3.6325	9.8851
reps_census	family	phylum	Campylobacterota	946	completeness_MAGICC_minus_CheckM2	0.6511	-0.5670	1.5127	0.9442	-1.2867	2.0543
reps_census	family	phylum	Campylobacterota	946	contamination_MAGICC_minus_CheckM2	-1.2775	-1.8099	-0.4536	-1.6360	-1.9964	-0.1732
reps_census	family	phylum	Chloroflexota	2769	completeness_MAGICC_minus_CheckM2	1.0737	-0.5828	2.8147	0.2977	-1.5394	2.2153
reps_census	family	phylum	Chloroflexota	2769	contamination_MAGICC_minus_CheckM2	-1.1670	-1.5102	-0.8281	2.1646	0.9891	3.4481
reps_census	family	phylum	Cyanobacteria	977	completeness_MAGICC_minus_CheckM2	-0.0343	-1.2670	0.5425	-0.3681	-1.9193	1.1805
reps_census	family	phylum	Cyanobacteria	977	contamination_MAGICC_minus_CheckM2	-0.6881	-1.4496	-0.3651	0.4243	-0.9799	1.9369
reps_census	family	phylum	Desulfobacterota	1391	completeness_MAGICC_minus_CheckM2	-0.0986	-1.1602	0.7469	-0.7964	-2.3313	0.7359
reps_census	family	phylum	Desulfobacterota	1391	contamination_MAGICC_minus_CheckM2	-0.4357	-0.6680	-0.0930	3.7793	2.3877	5.3644
reps_census	family	phylum	Desulfobacterota_B	285	completeness_MAGICC_minus_CheckM2	0.2858	-3.1865	1.3153	0.4932	-4.1969	3.1226
reps_census	family	phylum	Desulfobacterota_B	285	contamination_MAGICC_minus_CheckM2	0.9723	-0.8477	10.1065	11.3717	2.9198	18.7615
reps_census	family	phylum	Desulfobacterota_I	233	completeness_MAGICC_minus_CheckM2	-0.1806	-1.6992	4.2938	-1.6597	-3.2176	5.6137
reps_census	family	phylum	Desulfobacterota_I	233	contamination_MAGICC_minus_CheckM2	-0.2808	-1.1929	-0.1869	0.0277	-1.4614	0.2935
reps_census	family	phylum	Elusimicrobiota	245	completeness_MAGICC_minus_CheckM2	-0.1146	-4.3019	3.8911	-0.8204	-4.5323	3.5721
reps_census	family	phylum	Elusimicrobiota	245	contamination_MAGICC_minus_CheckM2	-0.1192	-0.6465	0.1888	1.3278	0.0840	2.8047
reps_census	family	phylum	Eremiobacterota	230	completeness_MAGICC_minus_CheckM2	0.8479	-0.6363	3.2240	0.1859	-1.3348	6.7765
reps_census	family	phylum	Eremiobacterota	230	contamination_MAGICC_minus_CheckM2	1.8370	0.3962	3.5738	6.9874	2.2481	16.2516
reps_census	family	phylum	Firmicutes	3486	completeness_MAGICC_minus_CheckM2	-0.6665	-5.6664	1.1089	-3.3522	-6.7021	-0.3482
reps_census	family	phylum	Firmicutes	3486	contamination_MAGICC_minus_CheckM2	-0.9168	-1.9789	-0.2463	-0.3852	-1.9886	1.3924
reps_census	family	phylum	Firmicutes_A	14122	completeness_MAGICC_minus_CheckM2	1.7486	0.5008	2.6216	1.4860	-0.2287	2.7915
reps_census	family	phylum	Firmicutes_A	14122	contamination_MAGICC_minus_CheckM2	-0.8657	-1.1631	-0.5644	-0.2701	-0.7987	0.3962
reps_census	family	phylum	Firmicutes_B	211	completeness_MAGICC_minus_CheckM2	-10.1285	-13.4988	-8.2692	-10.8048	-13.0464	-8.7303
reps_census	family	phylum	Firmicutes_B	211	contamination_MAGICC_minus_CheckM2	-0.4065	-1.1468	-0.0088	1.9525	-0.6468	5.4097
reps_census	family	phylum	Firmicutes_C	717	completeness_MAGICC_minus_CheckM2	1.3118	-0.8207	2.7054	1.5978	-2.0274	3.6648
reps_census	family	phylum	Firmicutes_C	717	contamination_MAGICC_minus_CheckM2	-0.9186	-2.2612	-0.2011	-1.6427	-3.0981	0.2944
reps_census	family	phylum	Gemmatimonadota	910	completeness_MAGICC_minus_CheckM2	-0.5870	-4.9566	2.0025	-1.4776	-5.2426	1.3683
reps_census	family	phylum	Gemmatimonadota	910	contamination_MAGICC_minus_CheckM2	-0.6224	-1.2091	0.0060	2.1019	1.0433	4.8820
reps_census	family	phylum	Halobacteriota	536	completeness_MAGICC_minus_CheckM2	-4.8076	-7.8028	-2.9671	-5.5522	-8.2744	-3.6395
reps_census	family	phylum	Halobacteriota	536	contamination_MAGICC_minus_CheckM2	-0.2584	-0.8600	0.2295	1.7882	-0.5070	5.4569
reps_census	family	phylum	Micrarchaeota	239	completeness_MAGICC_minus_CheckM2	-18.0729	-27.8609	-13.1112	-18.3824	-23.8515	-13.2417
reps_census	family	phylum	Micrarchaeota	239	contamination_MAGICC_minus_CheckM2	1.4919	-0.1718	3.2746	6.0851	1.3393	9.0306
reps_census	family	phylum	Myxococcota	971	completeness_MAGICC_minus_CheckM2	4.7500	3.3724	6.4575	6.5722	4.9063	8.7398
reps_census	family	phylum	Myxococcota	971	contamination_MAGICC_minus_CheckM2	-0.2407	-0.8207	0.3744	6.9650	4.7792	9.6081
reps_census	family	phylum	Myxococcota_A	220	completeness_MAGICC_minus_CheckM2	2.4583	-1.8876	6.2470	2.7371	-3.2292	7.5045
reps_census	family	phylum	Myxococcota_A	220	contamination_MAGICC_minus_CheckM2	0.2756	-1.0201	2.6490	6.8383	3.6003	9.6767
reps_census	family	phylum	Nanoarchaeota	936	completeness_MAGICC_minus_CheckM2	-13.3120	-15.6793	-11.3073	-12.8181	-14.7292	-10.8524
reps_census	family	phylum	Nanoarchaeota	936	contamination_MAGICC_minus_CheckM2	2.6706	0.9821	4.9627	8.6123	6.7347	11.1989
