cohort	clustering_unit	grouping	stratum	n_genomes	statistic	estimate	ci95_lo	ci95_hi	design_se	design_ci95_lo	design_ci95_hi	note
catalogue_weighted_excl_404_recovery	family	phylum	WOR-3	305	p_upgrade	0.0689006	0.0301809	0.10573				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	WOR-3	305	p_HQ_checkm2	0.538188	0.495113	0.585233				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	WOR-3	305	p_HQ_magicc	0.248301	0.158889	0.330773				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	WOR-3	305	HQ_downgrade_rate	0.666659	0.524839	0.80699				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	WOR-3	305	HQ_to_MQ_rate	0.418468	0.243427	0.608355				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	WOR-3	305	HQ_to_LQ_rate	0.248191	0.102086	0.399766				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	WOR-3	305	MQ_to_HQ_rate	0.149196	0.066098	0.229093				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	WOR-3	305	MQ_to_LQ_rate	0.192616	0.0587494	0.371598				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	WOR-3	305	LQ_to_higher_rate	nan	nan	nan				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	WOR-3	305	cont5_disagreement_rate	0.245843	0.110746	0.403233				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	WOR-3	305	floor_rate	0.00334928	0	0.0108669				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	WOR-3	305	floor_rate_exact50	0	0	0				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	WOR-3	305	mean_d_comp	-5.69795	-10.4656	-1.36527				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	WOR-3	305	mean_d_cont	7.14171	1.7948	13.7589				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	WOR-3	305	mean_comp_checkm2	86.1748	84.3606	87.9746				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	WOR-3	305	mean_comp_magicc	80.4768	76.1245	84.7184				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	WOR-3	305	mean_cont_checkm2	1.63168	1.20051	1.92715				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	WOR-3	305	mean_cont_magicc	8.77339	3.23128	15.4809				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	WOR-3	305	cell_HQ_to_HQ	0.1794	0.109473	0.242804				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	WOR-3	305	cell_HQ_to_MQ	0.225214	0.127777	0.339294				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	WOR-3	305	cell_HQ_to_LQ	0.133573	0.0532023	0.226283				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	WOR-3	305	cell_MQ_to_HQ	0.0689006	0.0301809	0.10573				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	WOR-3	305	cell_MQ_to_MQ	0.303959	0.222682	0.383127				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	WOR-3	305	cell_MQ_to_LQ	0.0889525	0.0279239	0.169834				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	WOR-3	305	cell_LQ_to_HQ	0	0	0				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	WOR-3	305	cell_LQ_to_MQ	0	0	0				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	WOR-3	305	cell_LQ_to_LQ	0	0	0				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	WOR-3	305	slope_d_comp_per_log10Mbp	10.9166	-9.93971	27.8184				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	WOR-3	305	slope_d_cont_per_log10Mbp	28.0219	3.19324	79.6021				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	Zixibacteria	254	p_class_change	0.357296	0.174427	0.45019				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	Zixibacteria	254	p_downgrade	0.251131	0.112188	0.319403				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	Zixibacteria	254	p_upgrade	0.106165	0.0466697	0.135976				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	Zixibacteria	254	p_HQ_checkm2	0.447139	0.337528	0.521858				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	Zixibacteria	254	p_HQ_magicc	0.337594	0.259714	0.437182				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	Zixibacteria	254	HQ_downgrade_rate	0.482424	0.199988	0.622004				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	Zixibacteria	254	HQ_to_MQ_rate	0.298226	0.0983422	0.425114				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	Zixibacteria	254	HQ_to_LQ_rate	0.184198	0.0609578	0.363574				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	Zixibacteria	254	MQ_to_HQ_rate	0.192029	0.081054	0.262031				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	Zixibacteria	254	MQ_to_LQ_rate	0.0640673	0.008339	0.138808				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	Zixibacteria	254	LQ_to_higher_rate	nan	nan	nan				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	Zixibacteria	254	cont5_disagreement_rate	0.18367	0.0751228	0.332292				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	Zixibacteria	254	floor_rate	0.00403575	0	0.0177555				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	Zixibacteria	254	floor_rate_exact50	0	0	0				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	Zixibacteria	254	mean_d_comp	1.66413	-0.126996	4.22001				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	Zixibacteria	254	mean_d_cont	2.60917	0.31204	4.73107				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	Zixibacteria	254	mean_comp_checkm2	83.3104	79.9473	85.5812				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	Zixibacteria	254	mean_comp_magicc	84.9745	81.6984	87.3886				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	Zixibacteria	254	mean_cont_checkm2	1.70567	1.37352	2.17464				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	Zixibacteria	254	mean_cont_magicc	4.31485	2.26442	6.66297				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	Zixibacteria	254	cell_HQ_to_HQ	0.231428	0.157499	0.364545				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	Zixibacteria	254	cell_HQ_to_MQ	0.133348	0.0412736	0.21051				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	Zixibacteria	254	cell_HQ_to_LQ	0.0823623	0.0280124	0.140723				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	Zixibacteria	254	cell_MQ_to_HQ	0.106165	0.0466697	0.135976				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	Zixibacteria	254	cell_MQ_to_MQ	0.411275	0.337468	0.53204				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	Zixibacteria	254	cell_MQ_to_LQ	0.0354203	0.00451415	0.0863849				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	Zixibacteria	254	cell_LQ_to_HQ	0	0	0				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	Zixibacteria	254	cell_LQ_to_MQ	0	0	0				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	Zixibacteria	254	cell_LQ_to_LQ	0	0	0				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	Zixibacteria	254	slope_d_comp_per_log10Mbp	-4.43679	-14.614	8.37463				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	Zixibacteria	254	slope_d_cont_per_log10Mbp	25.5862	8.6413	42.6051				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	unclassified	441	p_class_change	0.435001	0.435001	0.435001				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	unclassified	441	p_downgrade	0.285023	0.285023	0.285023				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	unclassified	441	p_upgrade	0.149979	0.149979	0.149979				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	unclassified	441	p_HQ_checkm2	0.127541	0.127541	0.127541				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	unclassified	441	p_HQ_magicc	0.229274	0.229274	0.229274				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	unclassified	441	HQ_downgrade_rate	0.378276	0.378276	0.378276				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	unclassified	441	HQ_to_MQ_rate	0.295486	0.295486	0.295486				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	unclassified	441	HQ_to_LQ_rate	0.0827903	0.0827903	0.0827903				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	unclassified	441	MQ_to_HQ_rate	0.171903	0.171903	0.171903				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	unclassified	441	MQ_to_LQ_rate	0.271391	0.271391	0.271391				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	unclassified	441	LQ_to_higher_rate	nan	nan	nan				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	unclassified	441	cont5_disagreement_rate	0.164797	0.164797	0.164797				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	unclassified	441	floor_rate	0.0770422	0.0770422	0.0770422				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	unclassified	441	floor_rate_exact50	0	0	0				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	unclassified	441	mean_d_comp	9.07886	9.07886	9.07886				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	unclassified	441	mean_d_cont	6.21276	6.21276	6.21276				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	unclassified	441	mean_comp_checkm2	67.6669	67.6669	67.6669				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	unclassified	441	mean_comp_magicc	76.7458	76.7458	76.7458				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	unclassified	441	mean_cont_checkm2	4.29966	4.29966	4.29966				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	unclassified	441	mean_cont_magicc	10.5124	10.5124	10.5124				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	unclassified	441	cell_HQ_to_HQ	0.0792953	0.0792953	0.0792953				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	unclassified	441	cell_HQ_to_MQ	0.0376865	0.0376865	0.0376865				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	unclassified	441	cell_HQ_to_LQ	0.0105592	0.0105592	0.0105592				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	unclassified	441	cell_MQ_to_HQ	0.149979	0.149979	0.149979				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	unclassified	441	cell_MQ_to_MQ	0.485703	0.485703	0.485703				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	unclassified	441	cell_MQ_to_LQ	0.236777	0.236777	0.236777				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	unclassified	441	cell_LQ_to_HQ	0	0	0				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	unclassified	441	cell_LQ_to_MQ	0	0	0				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	unclassified	441	cell_LQ_to_LQ	0	0	0				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	unclassified	441	slope_d_comp_per_log10Mbp	32.0073	32.0073	32.0073				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	unclassified	441	slope_d_cont_per_log10Mbp	22.1321	22.1321	22.1321				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	other (<200 in cohort)	5462	p_class_change	0.41964	0.346844	0.491601				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	other (<200 in cohort)	5462	p_downgrade	0.307045	0.235866	0.378959				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	other (<200 in cohort)	5462	p_upgrade	0.112595	0.092536	0.132712				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	other (<200 in cohort)	5462	p_HQ_checkm2	0.375658	0.339668	0.419345				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	other (<200 in cohort)	5462	p_HQ_magicc	0.27804	0.239997	0.307861				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	other (<200 in cohort)	5462	HQ_downgrade_rate	0.559585	0.47054	0.649078				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	other (<200 in cohort)	5462	HQ_to_MQ_rate	0.354612	0.296768	0.426409				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	other (<200 in cohort)	5462	HQ_to_LQ_rate	0.204973	0.148779	0.269012				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	other (<200 in cohort)	5462	MQ_to_HQ_rate	0.180342	0.15157	0.212087				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	other (<200 in cohort)	5462	MQ_to_LQ_rate	0.155095	0.0992846	0.22117				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
catalogue_weighted_excl_404_recovery	family	phylum	other (<200 in cohort)	5462	LQ_to_higher_rate	nan	nan	nan				drops the genomes whose FASTA came from the representatives tarball after the per-genome endpoint 404'd -- those are cluster representatives and therefore quality-enriched; sensitivity check on that back-fill; 2995 family clusters
