cohort	clustering_unit	grouping	stratum	n_genomes	statistic	estimate	ci95_lo	ci95_hi	design_se	design_ci95_lo	design_ci95_hi	note
catalogue_weighted	family	size_bin	3-5Mb	464	HQ_to_MQ_rate	0.380765	0.305673	0.460115	0.147057	0.0925387	0.668991	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	3-5Mb	464	HQ_to_LQ_rate	0.0775791	0.0379809	0.128681	0.0780833	-0.0754614	0.230619	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	3-5Mb	464	MQ_to_HQ_rate	0.348418	0.270262	0.428597	0.139604	0.0747992	0.622037	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	3-5Mb	464	MQ_to_LQ_rate	0.0882306	0.0434677	0.137017	0.0818274	-0.0721481	0.248609	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	3-5Mb	464	LQ_to_higher_rate	nan	nan	nan	nan	nan	nan	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	3-5Mb	464	cont5_disagreement_rate	0.13441	0.0932016	0.182718	0.0805611	-0.0234868	0.292307	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	3-5Mb	464	floor_rate	0	0	0	0	0	0	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	3-5Mb	464	floor_rate_exact50	0	0	0	0	0	0	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	3-5Mb	464	mean_d_comp	1.00371	-0.323206	2.37533	2.19974	-3.3077	5.31513	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	3-5Mb	464	mean_d_cont	0.137393	-0.751319	1.0812	1.53609	-2.8733	3.14808	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	3-5Mb	464	mean_comp_checkm2	87.8693	86.4829	89.1515	2.53251	82.9056	92.8329	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	3-5Mb	464	mean_comp_magicc	88.873	87.4705	90.2435	2.49855	83.9759	93.77	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	3-5Mb	464	mean_cont_checkm2	3.07139	2.77496	3.39047	0.499554	2.09228	4.0505	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	3-5Mb	464	mean_cont_magicc	3.20878	2.30635	4.21597	1.54045	0.189552	6.22802	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	3-5Mb	464	cell_HQ_to_HQ	0.266846	0.212378	0.321056	0.0935872	0.0834184	0.450273	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	3-5Mb	464	cell_HQ_to_MQ	0.187583	0.146143	0.232667	0.0830366	0.0248345	0.350332	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	3-5Mb	464	cell_HQ_to_LQ	0.0382192	0.0186659	0.0638772	0.039202	-0.0386153	0.115054	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	3-5Mb	464	cell_MQ_to_HQ	0.17677	0.132751	0.224965	0.0796623	0.0206352	0.332906	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	3-5Mb	464	cell_MQ_to_MQ	0.285817	0.237498	0.337943	0.0949517	0.0997153	0.471919	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	3-5Mb	464	cell_MQ_to_LQ	0.044764	0.0213329	0.0717531	0.0424671	-0.03847	0.127998	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	3-5Mb	464	cell_LQ_to_HQ	0	0	0	0	0	0	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	3-5Mb	464	cell_LQ_to_MQ	0	0	0	0	0	0	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	3-5Mb	464	cell_LQ_to_LQ	0	0	0	0	0	0	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	3-5Mb	464	slope_d_comp_per_log10Mbp	30.3033	10.6463	50.0924				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	3-5Mb	464	slope_d_cont_per_log10Mbp	14.6594	3.21861	27.4985				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	>5Mb	136	p_class_change	0.564832	0.460334	0.675259	0.683263	-0.774339	1.904	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	>5Mb	136	p_downgrade	0.323176	0.22826	0.43484	0.6354	-0.922186	1.56854	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	>5Mb	136	p_upgrade	0.241656	0.145268	0.344348	0.598263	-0.930918	1.41423	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	>5Mb	136	p_HQ_checkm2	0.480861	0.375366	0.588208	0.687296	-0.866215	1.82794	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	>5Mb	136	p_HQ_magicc	0.560343	0.442329	0.670911	0.681261	-0.774904	1.89559	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	>5Mb	136	HQ_downgrade_rate	0.337257	0.212443	0.477831	0.922343	-1.4705	2.14502	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	>5Mb	136	HQ_to_MQ_rate	0.121368	0.0358223	0.214047	0.630952	-1.11527	1.35801	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	>5Mb	136	HQ_to_LQ_rate	0.215888	0.102961	0.360416	0.800684	-1.35342	1.7852	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	>5Mb	136	MQ_to_HQ_rate	0.465494	0.30197	0.625804	0.962324	-1.42063	2.35161	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	>5Mb	136	MQ_to_LQ_rate	0.310133	0.170396	0.467037	0.875844	-1.40649	2.02676	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	>5Mb	136	LQ_to_higher_rate	nan	nan	nan	nan	nan	nan	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	>5Mb	136	cont5_disagreement_rate	0.27937	0.160452	0.426631	0.799358	-1.28734	1.84608	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	>5Mb	136	floor_rate	0	0	0	0	0	0	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	>5Mb	136	floor_rate_exact50	0	0	0	0	0	0	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	>5Mb	136	mean_d_comp	2.9689	0.970618	5.01021	11.9336	-20.4205	26.3583	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	>5Mb	136	mean_d_cont	6.19011	2.17328	10.949	24.2355	-41.3105	53.6907	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	>5Mb	136	mean_comp_checkm2	91.7772	90.2944	93.3498	10.8482	70.5151	113.039	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	>5Mb	136	mean_comp_magicc	94.7461	93.1709	96.2686	9.42831	76.267	113.225	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	>5Mb	136	mean_cont_checkm2	4.33689	3.67995	5.05678	4.07511	-3.65019	12.324	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	>5Mb	136	mean_cont_magicc	10.527	6.50424	15.4292	24.1788	-36.8626	57.9166	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	>5Mb	136	cell_HQ_to_HQ	0.318688	0.219142	0.421006	0.641437	-0.938506	1.57588	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	>5Mb	136	cell_HQ_to_MQ	0.0583614	0.0174572	0.102306	0.313737	-0.556553	0.673276	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	>5Mb	136	cell_HQ_to_LQ	0.103812	0.0470841	0.178528	0.411002	-0.701737	0.909362	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	>5Mb	136	cell_MQ_to_HQ	0.241656	0.145268	0.344348	0.598263	-0.930918	1.41423	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	>5Mb	136	cell_MQ_to_MQ	0.116481	0.0530568	0.184349	0.448771	-0.763094	0.996055	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	>5Mb	136	cell_MQ_to_LQ	0.161002	0.0832403	0.255253	0.496779	-0.812667	1.13467	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	>5Mb	136	cell_LQ_to_HQ	0	0	0	0	0	0	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	>5Mb	136	cell_LQ_to_MQ	0	0	0	0	0	0	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	>5Mb	136	cell_LQ_to_LQ	0	0	0	0	0	0	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	>5Mb	136	slope_d_comp_per_log10Mbp	-2.74513	-19.6172	13.0811				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	size_bin	>5Mb	136	slope_d_cont_per_log10Mbp	69.7466	20.2223	112.101				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	lineage_reduction	<-1 (>=2x reduced)	6405	p_class_change	0.0252443	0.0123368	0.0447283	0.00731997	0.0108974	0.0395912	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	lineage_reduction	<-1 (>=2x reduced)	6405	p_downgrade	0.0221142	0.0117429	0.0370565	0.00729497	0.00781628	0.036412	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	lineage_reduction	<-1 (>=2x reduced)	6405	p_upgrade	0.00313017	0.000125486	0.00894	0.000637431	0.00188082	0.00437951	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	lineage_reduction	<-1 (>=2x reduced)	6405	p_HQ_checkm2	0.0170684	0.00344576	0.038106	0.00155064	0.0140292	0.0201076	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	lineage_reduction	<-1 (>=2x reduced)	6405	p_HQ_magicc	0.0107161	0.000444426	0.0271712	0.00121894	0.00832704	0.0131052	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	lineage_reduction	<-1 (>=2x reduced)	6405	HQ_downgrade_rate	0.555556	0.446123	0.95506	0.0461285	0.465145	0.645966	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	lineage_reduction	<-1 (>=2x reduced)	6405	HQ_to_MQ_rate	0.522222	0.416035	0.863189	0.04637	0.431339	0.613106	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	lineage_reduction	<-1 (>=2x reduced)	6405	HQ_to_LQ_rate	0.0333333	0.00617628	0.172495	0.0166638	0.000672856	0.0659938	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	lineage_reduction	<-1 (>=2x reduced)	6405	MQ_to_HQ_rate	0.00318452	0.000126221	0.00924697	0.000648431	0.00191362	0.00445542	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	lineage_reduction	<-1 (>=2x reduced)	6405	MQ_to_LQ_rate	0.0128511	0.00634367	0.0234133	0.00733117	-0.00151777	0.0272199	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	lineage_reduction	<-1 (>=2x reduced)	6405	LQ_to_higher_rate	nan	nan	nan	nan	nan	nan	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	lineage_reduction	<-1 (>=2x reduced)	6405	cont5_disagreement_rate	0.0225532	0.0118838	0.0400535	0.009113	0.00469208	0.0404144	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	lineage_reduction	<-1 (>=2x reduced)	6405	floor_rate	0.0793924	0.0448529	0.12982	0.00292648	0.0736566	0.0851282	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	lineage_reduction	<-1 (>=2x reduced)	6405	floor_rate_exact50	0	0	0	0	0	0	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	lineage_reduction	<-1 (>=2x reduced)	6405	mean_d_comp	-2.24378	-5.9597	1.39666	9.48718	-20.8383	16.3508	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	lineage_reduction	<-1 (>=2x reduced)	6405	mean_d_cont	-0.668525	-1.45532	0.0284231	1.73338	-4.0659	2.72885	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	lineage_reduction	<-1 (>=2x reduced)	6405	mean_comp_checkm2	62.907	58.8096	67.6029	10.5887	42.1536	83.6605	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	lineage_reduction	<-1 (>=2x reduced)	6405	mean_comp_magicc	60.6633	56.994	64.4207	8.22922	44.5343	76.7922	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	lineage_reduction	<-1 (>=2x reduced)	6405	mean_cont_checkm2	1.53155	0.909976	2.30593	1.70552	-1.8112	4.8743	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
catalogue_weighted	family	lineage_reduction	<-1 (>=2x reduced)	6405	mean_cont_magicc	0.863023	0.605116	1.21742	0.40486	0.0695132	1.65653	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 1381 family clusters
