source	source_logical_path	identifiers	column	old	new	delta	row_join
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""completeness"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""magicc_v5""}"	rmse_ci_hi	8.312430494798162	8.293860588291336	-0.018569906506826328	both
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""completeness"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""magicc_v5""}"	bias_ci_lo	-1.2622194973783452	-1.2715353800780973	-0.009315882699752143	both
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""completeness"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""magicc_v5""}"	bias_ci_hi	-0.460573036251103	-0.4470052911240862	0.013567745127016806	both
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""completeness"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""magicc_v5""}"	r2_ci_lo	0.7559048188601886	0.7583219125151082	0.0024170936549196	both
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""completeness"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""magicc_v5""}"	r2_ci_hi	0.811378586365189	0.8109477097328083	-0.0004308766323807278	both
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""completeness"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""magicc_v5""}"	r2_pearson_sq_ci_lo	0.7638277996297854	0.7656693656445349	0.001841566014749496	both
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""completeness"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""magicc_v5""}"	r2_pearson_sq_ci_hi	0.8140934759755826	0.8130843524157568	-0.001009123559825742	both
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""contamination"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""magicc_v5""}"	n_clusters	2586	1648	-938.0	both
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""contamination"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""magicc_v5""}"	mae_ci_lo	4.999347435046694	5.062282784118801	0.06293534907210674	both
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""contamination"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""magicc_v5""}"	mae_ci_hi	5.625991177893222	5.575498764831318	-0.050492413061903996	both
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""contamination"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""magicc_v5""}"	rmse_ci_lo	8.306012160018026	8.387291973173857	0.081279813155831	both
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""contamination"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""magicc_v5""}"	rmse_ci_hi	9.37015418822639	9.325382157931498	-0.04477203029489196	both
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""contamination"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""magicc_v5""}"	bias_ci_lo	-2.384127632494692	-2.333096546474505	0.05103108602018702	both
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""contamination"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""magicc_v5""}"	bias_ci_hi	-1.5645872998425208	-1.5563066084252033	0.008280691417317465	both
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""contamination"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""magicc_v5""}"	r2_ci_lo	0.9043287626822492	0.90495213673252	0.0006233740502707974	both
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""contamination"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""magicc_v5""}"	r2_ci_hi	0.9245996536065864	0.9232926810168536	-0.00130697258973278	both
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""contamination"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""magicc_v5""}"	r2_pearson_sq_ci_lo	0.9111672258751226	0.9115013118697246	0.00033408599460205135	both
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""contamination"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""magicc_v5""}"	r2_pearson_sq_ci_hi	0.9308537143766598	0.9298896462300232	-0.0009640681466365209	both
