set	set_label	status	tier	tool	tool_label	metric	n	n_clusters	true_value_constant	mae	mae_ci_lo	mae_ci_hi	rmse	rmse_ci_lo	rmse_ci_hi	signed_bias_pred_minus_true	bias_ci_lo	bias_ci_hi	r2_coefficient_of_determination	r2_coefficient_of_determination_ci_lo	r2_coefficient_of_determination_ci_hi	pearson_r_squared_NOT_R2	r2_omitted_reason
POOLED_manuscript_5_sets	POOLED: set_A_v2, set_B_v2, set_C, set_D, set_E	pooled	pooled	cocopye	CoCoPyE 0.5.0	contamination	5000	4386	False	16.959102434733403	16.357068809973054	17.529634021768718	26.96042784119306	26.22329140259031	27.66775389565312	-13.294954380709507	-13.949620482303263	-12.638067551202896	0.2915342432391969	0.2587340228293926	0.3250130286414527	0.4703550187317704	
POOLED_manuscript_5_sets	POOLED: set_A_v2, set_B_v2, set_C, set_D, set_E	pooled	pooled	deepcheck	DeepCheck	contamination	5000	4386	False	27.5739513515122	26.742015429736544	28.35087040304188	39.32820453188172	38.36802729327994	40.20616393008843	-24.738937569478068	-25.613766205940205	-23.864375170885	-0.5075563131362193	-0.5681960789073031	-0.4448431039794377	0.1842542781987913	
set_A_v2	Set A (completeness gradient, 0% contamination)	current	primary	magicc_v5	MAGICC v5 (released, v0.3.0)	completeness	1000	798	False	2.1766318366134065	1.9277441429974125	2.435865381542502	4.265459274526059	3.623068010271329	4.941846003477394	0.0922186901372748	-0.2202192928143469	0.3615054110643994	0.9368628041550612	0.9149649346821996	0.9546766052827128	0.9369097873360442	
set_A_v2	Set A (completeness gradient, 0% contamination)	current	primary	checkm2	CheckM2 1.0.1	completeness	1000	798	False	2.5423106509718054	2.361873803762624	2.71386793577417	3.836799863069146	3.5632109711142346	4.102091013069212	1.2338306271372748	0.9958970961969392	1.4616723262918312	0.9489151665692774	0.9404746544506803	0.9563008200589308	0.954204221207798	
set_A_v2	Set A (completeness gradient, 0% contamination)	current	primary	cocopye	CoCoPyE 0.5.0	completeness	1000	798	False	3.6395110323866655	3.3393725511623296	3.954556045940136	5.75208171158649	5.26192880607818	6.265491132328462	0.1378546535050523	-0.2432180213821246	0.5169024609728429	0.8851836376100233	0.863105318431953	0.9046169823906134	0.8901177768246361	
set_A_v2	Set A (completeness gradient, 0% contamination)	current	primary	deepcheck	DeepCheck	completeness	1000	798	False	4.255472477276518	3.975215340154827	4.539029889031779	6.229719890580933	5.806058833692202	6.681775560255611	1.4648283920298533	1.094480196229916	1.8452645121778857	0.8653238386483895	0.8429478177442182	0.8846172390510949	0.8735672962805364	
set_A_v2	Set A (completeness gradient, 0% contamination)	current	primary	magicc_v5	MAGICC v5 (released, v0.3.0)	contamination	1000	798	True	0.8285294344272	0.6429887833268665	1.0594770411788443	3.01249322423102	1.805901322270498	4.082399324670734	0.8285294344272	0.6429887833268665	1.0594770411788443					R^2 is undefined: the true contamination is constant at 0% for all 1000 genomes in this set, so the total sum of squares is zero and no fraction of variance can be explained. MAE, RMSE and mean signed error remain well defined and are reported instead.
set_A_v2	Set A (completeness gradient, 0% contamination)	current	primary	checkm2	CheckM2 1.0.1	contamination	1000	798	True	0.27387	0.2495259185767873	0.29995225	0.4403654164441163	0.3986877218081268	0.4832202811971876	0.27387	0.2495259185767873	0.29995225					R^2 is undefined: the true contamination is constant at 0% for all 1000 genomes in this set, so the total sum of squares is zero and no fraction of variance can be explained. MAE, RMSE and mean signed error remain well defined and are reported instead.
set_A_v2	Set A (completeness gradient, 0% contamination)	current	primary	cocopye	CoCoPyE 0.5.0	contamination	1000	798	True	0.9766124183707464	0.7086782150180361	1.302509441128964	4.795027076234535	3.493059708448748	6.033180039022018	0.9766124151233684	0.7086782120343452	1.3025094386611356					R^2 is undefined: the true contamination is constant at 0% for all 1000 genomes in this set, so the total sum of squares is zero and no fraction of variance can be explained. MAE, RMSE and mean signed error remain well defined and are reported instead.
set_A_v2	Set A (completeness gradient, 0% contamination)	current	primary	deepcheck	DeepCheck	contamination	1000	798	True	0.404035914644599	0.3717926938627589	0.4355011395700983	0.6315151025352045	0.5838906333722574	0.6730980550807207	0.2865536159723997	0.2492408271136763	0.3229230709306359					R^2 is undefined: the true contamination is constant at 0% for all 1000 genomes in this set, so the total sum of squares is zero and no fraction of variance can be explained. MAE, RMSE and mean signed error remain well defined and are reported instead.
set_B_v2	Set B (contamination gradient, 100% completeness)	current	primary	magicc_v5	MAGICC v5 (released, v0.3.0)	completeness	1000	803	True	2.972426611	2.6474062363997954	3.3182404214419767	6.014786910832875	5.381189743168815	6.589604916586322	-2.972426611	-3.318240421441977	-2.6474062363997954					R^2 is undefined: the true completeness is constant at 100% for all 1000 genomes in this set, so the total sum of squares is zero and no fraction of variance can be explained. MAE, RMSE and mean signed error remain well defined and are reported instead.
set_B_v2	Set B (contamination gradient, 100% completeness)	current	primary	checkm2	CheckM2 1.0.1	completeness	1000	803	True	0.4511200000000002	0.3190901682152185	0.6001370518252777	2.249215374302781	1.604649331559399	2.8786889436984024	-0.4511200000000002	-0.6001370518252777	-0.3190901682152185					R^2 is undefined: the true completeness is constant at 100% for all 1000 genomes in this set, so the total sum of squares is zero and no fraction of variance can be explained. MAE, RMSE and mean signed error remain well defined and are reported instead.
set_B_v2	Set B (contamination gradient, 100% completeness)	current	primary	cocopye	CoCoPyE 0.5.0	completeness	1000	803	True	0.6405279238173239	0.4467794929876648	0.8523234616001921	3.272374142794569	2.220584679252287	4.210470165719193	-0.6405279238173239	-0.8523234616001922	-0.4467794929876648					R^2 is undefined: the true completeness is constant at 100% for all 1000 genomes in this set, so the total sum of squares is zero and no fraction of variance can be explained. MAE, RMSE and mean signed error remain well defined and are reported instead.
set_B_v2	Set B (contamination gradient, 100% completeness)	current	primary	deepcheck	DeepCheck	completeness	1000	803	True	6.6112978515625	6.063183851459312	7.165332125251908	11.124742303672994	10.332623636596598	11.934503552774936	4.400948608398438	3.76484709078012	5.054528200063339					R^2 is undefined: the true completeness is constant at 100% for all 1000 genomes in this set, so the total sum of squares is zero and no fraction of variance can be explained. MAE, RMSE and mean signed error remain well defined and are reported instead.
set_B_v2	Set B (contamination gradient, 100% completeness)	current	primary	magicc_v5	MAGICC v5 (released, v0.3.0)	contamination	1000	803	False	4.453452160275677	4.121883812189373	4.792029895134867	6.772518352675309	6.132658715921999	7.43248934992398	-0.1355621172905156	-0.5949579560188135	0.3005196112725166	0.9406227227012852	0.9283067332847376	0.9513593721607386	0.9408855023396407	
set_B_v2	Set B (contamination gradient, 100% completeness)	current	primary	checkm2	CheckM2 1.0.1	contamination	1000	803	False	17.661892481683402	16.510105631285878	18.77881969033632	25.23848722734899	23.90581170607492	26.542919848593968	-14.261714663148515	-15.593799180511477	-12.96018867102942	0.1753939087858974	0.0863532979672487	0.2594772099937376	0.4756544039288595	
set_B_v2	Set B (contamination gradient, 100% completeness)	current	primary	cocopye	CoCoPyE 0.5.0	contamination	1000	803	False	12.095051584950191	11.225719489121492	13.026354522879034	18.9280610220697	17.454740515598914	20.39635810965027	-4.35194307573874	-5.57426677907467	-3.1588514484378645	0.536198495493883	0.4598061151611361	0.6053742057457976	0.6343557363176592	
set_B_v2	Set B (contamination gradient, 100% completeness)	current	primary	deepcheck	DeepCheck	contamination	1000	803	False	25.70492389684744	24.34716347002204	27.09590014050012	33.9781108824303	32.29440077424578	35.6758198029079	-20.585649024365537	-22.273219337626	-18.87362911601588	-0.4945772140176057	-0.6528200869147395	-0.3577999980501757	0.2959317946432209	
set_C	Set C (Patescibacteriota) - SUPERSEDED (training leakage)	superseded_leaky	reported	magicc_v5	MAGICC v5 (released, v0.3.0)	completeness	1000	1000	False	3.153890706633181	2.8941616623273334	3.411516591354186	5.245828049671358	4.749667963269326	5.740729561828009	0.9695422635955973	0.6428714744717973	1.2968649527914238	0.897210967661514	0.8768559479061228	0.9156508073231044	0.9009957720486076	
set_C	Set C (Patescibacteriota) - SUPERSEDED (training leakage)	superseded_leaky	reported	checkm2	CheckM2 1.0.1	completeness	1000	1000	False	7.993850021155766	7.640436571252238	8.364727093954041	9.843362051336328	9.45966912827637	10.239179841505916	-4.730181504404404	-5.285841536706507	-4.193801885139743	0.6380858242272096	0.6040972896780036	0.6692735266280238	0.7289338639488994	
