dataset	binset	cohort	tool	metric	n	n_clusters	mae	mae_lo	mae_hi	bias	bias_lo	bias_hi	rmse	r2	r2_lo	r2_hi	r2_omitted_reason	slope	slope_lo	slope_hi	denominator
marine	mixed	leaked_only	CoCoPyE	completeness	1131	281	8.627502121897841	7.728363153998117	9.722576400754331	8.109156372096985	7.117163703636007	9.257211432475858	11.776365082865603	0.29869062830532056	0.10614359776433885	0.42143731952121605		0.6230164269643346	0.5854843851908683	0.6592749027378649	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	mixed	leaked_only	CoCoPyE	contamination	1131	281	18.40367771394993	16.8585415962546	20.137492760457533	18.090399844588195	16.45836517080531	19.8854743876292	22.801996267532644	-2.6763211492588423	-5.250061211326614	-1.308156723264527		1.0968743735625999	0.9800398622603819	1.2735198436779187	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	mixed	leaked_only	DeepCheck	completeness	1131	281	9.537227860855785	8.575530619841055	10.663691715952847	-6.600569113742465	-7.949172827789523	-5.402185739433967	12.891735519131803	0.15955384440131148	-0.04707366772262508	0.3075436127192314		1.2161549406247794	1.165891003857634	1.2621117766117402	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	mixed	leaked_only	DeepCheck	contamination	1131	281	6.861635534605455	6.2369697266556425	7.753450874442212	-5.02151103806496	-5.767064528104534	-4.029529463176201	10.373073709227066	0.23917875713033399	0.09034765709124967	0.36129558189738403		1.0249896464007726	0.5230998942686883	1.3653665789988894	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	mixed	MAGICC_full_coverage_not_tool_comparable	MAGICC_V5	completeness	1070	264	11.815522507198652	10.401517420329023	13.27868827139128	-2.6130383301155287	-4.852591329723946	-0.5327946602446256	17.064549242983418	-0.533450236976583	-0.9073831430586122	-0.20028929675060814		0.5835302696521769	0.46024522007392105	0.6870357973474008	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	mixed	MAGICC_full_coverage_not_tool_comparable	MAGICC_V5	contamination	1070	264	8.25890990857168	7.588046962681663	8.942076527465007	-6.434000473244253	-7.392096532581124	-5.438187633588563	11.287014586886842	-0.33114935428653713	-0.8250890433356559	0.011133637920639629		0.546497368145445	0.38774978064789173	0.6860083908030029	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	gold	primary_in_domain_scoreable_LEAKAGE_FREE	MAGICC_V5	completeness	700	330	1.2954518038068483	1.1615022451628279	1.4628186583588025	-0.05194461199956641	-0.20220058942116195	0.11019184189056205	2.026527782980983	0.9847464143752258	0.9752786084752524	0.990358883118072		1.0142245882173588	1.007688726707442	1.0205319132574395	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	gold	primary_in_domain_scoreable_LEAKAGE_FREE	MAGICC_V5	contamination	700	330	0.5027835903928571	0.40128341168653053	0.660624952432394	0.5027835903928571	0.40128341168653053	0.660624952432394	1.7176917468980668				true value has (near-)zero variance (R1-m19)				completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	gold	primary_in_domain_scoreable_LEAKAGE_FREE	CheckM2	completeness	700	330	13.957983064916997	13.186877424412957	14.687752438854327	-13.845170344856712	-14.590960031809185	-13.059074825562286	17.09674489939501	-0.08565961565942337	-0.19237803179589338	0.008763680217568839		1.5035047852112058	1.4768920373144063	1.5336634300367111	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	gold	primary_in_domain_scoreable_LEAKAGE_FREE	CheckM2	contamination	700	330	3.0152571428571426	2.851958297193214	3.1841714973814947	3.0152571428571426	2.851958297193214	3.1841714973814947	3.728324288470626				true value has (near-)zero variance (R1-m19)				completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	gold	primary_in_domain_scoreable_LEAKAGE_FREE	CoCoPyE	completeness	700	330	11.561965504174545	10.8516472265413	12.25052792541685	11.547986284362715	10.843575027315914	12.237689071968344	14.687159040835608	0.19879727936555114	0.12774028042757182	0.2607588709807048		0.4814005008095175	0.4603735639144296	0.5026847043948974	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	gold	primary_in_domain_scoreable_LEAKAGE_FREE	CoCoPyE	contamination	700	330	23.565089334471704	22.595899121261407	24.607643241694085	23.565089334471704	22.595899121261407	24.607643241694085	27.386428405457888				true value has (near-)zero variance (R1-m19)				completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	gold	primary_in_domain_scoreable_LEAKAGE_FREE	DeepCheck	completeness	700	330	17.466134753657744	16.675904969412315	18.248790255309036	-17.466133951118916	-18.248788557187428	-16.675902543025572	20.408360432047775	-0.5469741314599159	-0.6884954614032258	-0.4300920850420953		1.5267611315469785	1.4977731254846365	1.558494121056226	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	gold	primary_in_domain_scoreable_LEAKAGE_FREE	DeepCheck	contamination	700	330	3.17913627573422	3.035708596379467	3.317244990969414	3.1501687398127145	3.004569213108202	3.2891285195993794	3.707517195364471				true value has (near-)zero variance (R1-m19)				completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	gold	all_in_domain_scoreable_common_subset	MAGICC_V5	completeness	700	330	1.2954518038068483	1.1605702781056422	1.4713028151740706	-0.05194461199956641	-0.20857215610433633	0.11084023479845063	2.026527782980983	0.9847464143752258	0.9746180070016611	0.990361155945886		1.0142245882173588	1.0075084058552688	1.0205148526855017	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	gold	all_in_domain_scoreable_common_subset	MAGICC_V5	contamination	700	330	0.5027835903928571	0.4013614232875492	0.6811240940071647	0.5027835903928571	0.4013614232875492	0.6811240940071647	1.7176917468980668				true value has (near-)zero variance (R1-m19)				completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	gold	all_in_domain_scoreable_common_subset	CheckM2	completeness	700	330	13.957983064916997	13.231091756693822	14.690582493006731	-13.845170344856712	-14.587480361718779	-13.105563361816827	17.09674489939501	-0.08565961565942337	-0.19627003625680264	0.008346279407031896		1.5035047852112058	1.475302925812056	1.5313467777892027	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	gold	all_in_domain_scoreable_common_subset	CheckM2	contamination	700	330	3.0152571428571426	2.8553938339405143	3.1760817093754787	3.0152571428571426	2.8553938339405143	3.1760817093754787	3.728324288470626				true value has (near-)zero variance (R1-m19)				completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	gold	all_in_domain_scoreable_common_subset	CoCoPyE	completeness	700	330	11.561965504174545	10.91089860988645	12.239529002033297	11.547986284362715	10.898815660823335	12.225410395217985	14.687159040835608	0.19879727936555114	0.1264683213829752	0.25933788596735025		0.4814005008095175	0.4588742819601961	0.5020943068486035	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	gold	all_in_domain_scoreable_common_subset	CoCoPyE	contamination	700	330	23.565089334471704	22.568667190568604	24.561296679162123	23.565089334471704	22.568667190568604	24.561296679162123	27.386428405457888				true value has (near-)zero variance (R1-m19)				completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	gold	all_in_domain_scoreable_common_subset	DeepCheck	completeness	700	330	17.466134753657744	16.681069339839762	18.247199191577977	-17.466133951118916	-18.247198328646075	-16.681069339839762	20.408360432047775	-0.5469741314599159	-0.6876343681912976	-0.4289844718165706		1.5267611315469785	1.497456515514937	1.557187243779872	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	gold	all_in_domain_scoreable_common_subset	DeepCheck	contamination	700	330	3.17913627573422	3.040465728145189	3.316304851884535	3.1501687398127145	3.005137725391328	3.292347142229818	3.707517195364471				true value has (near-)zero variance (R1-m19)				completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	gold	MAGICC_full_coverage_not_tool_comparable	MAGICC_V5	completeness	1107	385	1.3129824479198968	1.1851855598630108	1.4722811803128215	-0.07761309986657841	-0.2281417461500153	0.06775873647757764	2.027125882584185	0.9847400371902836	0.9756837592544265	0.9900785097981805		1.0122394230148435	1.0058194350578098	1.0182040951109266	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	gold	MAGICC_full_coverage_not_tool_comparable	MAGICC_V5	contamination	1107	385	0.5163943836440831	0.42890798455164186	0.6415309614084941	0.5163943836440831	0.42890798455164186	0.6415309614084941	1.5460338387552692				true value has (near-)zero variance (R1-m19)				completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	gold	below_floor_probe_NOT_POOLED	MAGICC_V5	completeness	457	280	11.267702226010472	10.776715465962868	11.767294247028223	11.267702226010472	10.776715465962868	11.767294247028223	12.483682558493982	-3.806689085936693	-4.44545701809514	-3.3157746750847634		0.057124347495530435	0.05133089456516823	0.06277070931007031	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	gold	below_floor_probe_NOT_POOLED	MAGICC_V5	contamination	457	280	0.25592143088796504	0.21863795360116073	0.29944886054168895	0.25592143088796504	0.21863795360116073	0.29944886054168895	0.48092845522065714				true value has (near-)zero variance (R1-m19)				completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	gold	below_floor_probe_NOT_POOLED	CheckM2	completeness	100	87	14.511177670654204	13.425573258474666	15.541027533434342	-14.442694860563261	-15.517034688975253	-13.30185515684128	15.503168352564755	-6.592202834086993	-8.528348455015397	-5.245599069089636		0.628718894046127	0.46665105827351283	0.7973204768971004	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	gold	below_floor_probe_NOT_POOLED	CheckM2	contamination	100	87	1.6356	1.4187956657910692	1.8947499999999997	1.6356	1.4187956657910692	1.8947499999999997	2.036977172184313				true value has (near-)zero variance (R1-m19)				completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	gold	below_floor_probe_NOT_POOLED	CoCoPyE	completeness	100	87	22.145026564537233	21.459614326550156	22.79062132500262	22.145026564537233	21.459614326550156	22.79062132500262	22.390894861130217	-14.83688551672542	-18.728034941204267	-12.122579320956795		0.4823689848038696	0.41288985590470073	0.5711796356221606	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	gold	below_floor_probe_NOT_POOLED	CoCoPyE	contamination	100	87	23.327266183587017	22.247696702106644	24.256927293956796	23.327266183587017	22.247696702106644	24.256927293956796	23.880730935662875				true value has (near-)zero variance (R1-m19)				completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	gold	below_floor_probe_NOT_POOLED	DeepCheck	completeness	100	87	17.614647247037865	16.776033946952783	18.42800698551486	-17.614647247037865	-18.42800698551486	-16.776033946952783	18.13539333439493	-9.389169564458578	-12.003053603026125	-7.634822061329181		0.453728296996489	0.3408170958198414	0.5663390137990995	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	gold	below_floor_probe_NOT_POOLED	DeepCheck	contamination	100	87	1.0857590447366237	0.9507284736623497	1.2235689822143438	1.0842157761752604	0.9492093010323451	1.2224466280337662	1.2855320745229424				true value has (near-)zero variance (R1-m19)				completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	mixed	primary_in_domain_scoreable_LEAKAGE_FREE	MAGICC_V5	completeness	2250	335	4.217788726608258	4.002926518162354	4.4468918126436074	2.700268280365734	2.4071128341824535	2.98962696102541	6.324853076007515	0.7401947649764629	0.7110021821417717	0.7657037035781479		0.9210881926868266	0.901001044804912	0.9402239594544558	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	mixed	primary_in_domain_scoreable_LEAKAGE_FREE	MAGICC_V5	contamination	2250	335	4.441146184320198	4.235872354483393	4.666808116181597	-3.6539228857935435	-3.9417852359222834	-3.3730488776541288	6.641344781803404	0.022308545872202434	-0.07006367579269097	0.11159628682174734		0.7933089400084706	0.7531146454720461	0.8323513580896953	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	mixed	primary_in_domain_scoreable_LEAKAGE_FREE	CheckM2	completeness	2250	335	7.1555775222682	6.749470965316184	7.576796988341888	-4.178436528967599	-4.775368241033784	-3.609102981840291	9.55798506914837	0.406692674768269	0.3390338096678219	0.4679430892508897		1.183075905337124	1.1480833627569385	1.2172602305498181	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	mixed	primary_in_domain_scoreable_LEAKAGE_FREE	CheckM2	contamination	2250	335	5.918412188996866	5.703901897982377	6.130767278435885	-5.246805094007322	-5.500758659217723	-4.983414282549158	7.58286425532451	-0.2745483884457669	-0.35415430373170137	-0.19881567755527105		0.3440120552347439	0.3150810454871536	0.37196862682372506	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	mixed	primary_in_domain_scoreable_LEAKAGE_FREE	CoCoPyE	completeness	2250	335	7.78198703071348	7.321192440155854	8.300285048223087	7.427818117082429	6.931160437685941	7.968372477856565	10.813764917665885	0.24054706799447834	0.15831074949343674	0.3149878785020081		0.6819059103085476	0.6546219970466377	0.7076680251590552	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	mixed	primary_in_domain_scoreable_LEAKAGE_FREE	CoCoPyE	contamination	2250	335	16.753105732838364	15.916920183954716	17.645632431075438	16.496943527801168	15.622723108489426	17.430088943971004	20.645644842933716	-8.448147601844965	-9.343408306581875	-7.6594756691369295		1.224565177717006	1.1466569904380293	1.3025648293300869	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	mixed	primary_in_domain_scoreable_LEAKAGE_FREE	DeepCheck	completeness	2250	335	8.501316763895293	8.000764237789868	9.030565226479522	-6.544399422339182	-7.227780396862524	-5.921268372381072	11.340955846770633	0.1646925899024161	0.07100545986075607	0.24556528193239735		1.1596649666273362	1.125290798492687	1.1926086113032963	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	mixed	primary_in_domain_scoreable_LEAKAGE_FREE	DeepCheck	contamination	2250	335	6.29397106783677	6.0793918550265555	6.499313814412285	-5.790376394776969	-6.028397103094837	-5.538996106383882	8.004376502839646	-0.42018454420308027	-0.500559077244997	-0.3463541666723596		0.28921561555689546	0.2668125571227906	0.3141236247142188	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	mixed	all_in_domain_scoreable_common_subset	MAGICC_V5	completeness	2250	335	4.217788726608258	4.004673748978827	4.454519802195573	2.700268280365734	2.4184117806188143	3.0087670098871264	6.324853076007515	0.7401947649764629	0.7101919152028369	0.7657739013129865		0.9210881926868266	0.9010544496310448	0.9401730665726717	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	mixed	all_in_domain_scoreable_common_subset	MAGICC_V5	contamination	2250	335	4.441146184320198	4.229318775286768	4.673284576983422	-3.6539228857935435	-3.93470643884562	-3.37287181629775	6.641344781803404	0.022308545872202434	-0.07484351567267052	0.11062159897034757		0.7933089400084706	0.7518828348287392	0.8324289664171217	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	mixed	all_in_domain_scoreable_common_subset	CheckM2	completeness	2250	335	7.1555775222682	6.762513075606249	7.559040908497527	-4.178436528967599	-4.763254625022378	-3.5981899293496697	9.55798506914837	0.406692674768269	0.3354514438066586	0.4679166509316233		1.183075905337124	1.1507742755282775	1.2153167481149476	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	mixed	all_in_domain_scoreable_common_subset	CheckM2	contamination	2250	335	5.918412188996866	5.7042075831901755	6.125288286751217	-5.246805094007322	-5.495739752608456	-4.987933897953008	7.58286425532451	-0.2745483884457669	-0.35022333011510076	-0.20304536013579616		0.3440120552347439	0.31697046432406545	0.3708527937612608	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	mixed	all_in_domain_scoreable_common_subset	CoCoPyE	completeness	2250	335	7.78198703071348	7.307000610563697	8.276953155349432	7.427818117082429	6.936917787039155	7.953676441878981	10.813764917665885	0.24054706799447834	0.1585655375984653	0.31560955839150723		0.6819059103085476	0.6553977616704924	0.7078181843758385	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	mixed	all_in_domain_scoreable_common_subset	CoCoPyE	contamination	2250	335	16.753105732838364	15.962796804129194	17.582162287912993	16.496943527801168	15.664761060228766	17.347193965163164	20.645644842933716	-8.448147601844965	-9.276922489533904	-7.668246218146126		1.224565177717006	1.1477732816140584	1.3004986556848732	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	mixed	all_in_domain_scoreable_common_subset	DeepCheck	completeness	2250	335	8.501316763895293	8.00011229103645	9.038339758172873	-6.544399422339182	-7.196237664037843	-5.920829381445549	11.340955846770633	0.1646925899024161	0.0719592654104326	0.25054590433041746		1.1596649666273362	1.1255934123812286	1.1940990322206755	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	mixed	all_in_domain_scoreable_common_subset	DeepCheck	contamination	2250	335	6.29397106783677	6.071188899320227	6.504101476996629	-5.790376394776969	-6.03464050393968	-5.540484083518654	8.004376502839646	-0.42018454420308027	-0.4962244968724363	-0.34203353580436135		0.28921561555689546	0.2661507725135011	0.3129297474007891	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	mixed	MAGICC_full_coverage_not_tool_comparable	MAGICC_V5	completeness	2250	335	4.217788726608258	4.0032148898980076	4.440441026788964	2.700268280365734	2.403805750109193	2.9947328681960887	6.324853076007515	0.7401947649764629	0.7108053208138083	0.7668097351571324		0.9210881926868266	0.9014712018912135	0.9401637331367794	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	mixed	MAGICC_full_coverage_not_tool_comparable	MAGICC_V5	contamination	2250	335	4.441146184320198	4.237066899972409	4.660216811951603	-3.6539228857935435	-3.92752602541488	-3.363384453491818	6.641344781803404	0.022308545872202434	-0.07086972099169245	0.10758704100560644		0.7933089400084706	0.755107598718706	0.832428462222168	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
