dataset	binset	cohort	tool	metric	n	n_clusters	mae	mae_lo	mae_hi	bias	bias_lo	bias_hi	rmse	r2	r2_lo	r2_hi	r2_omitted_reason	slope	slope_lo	slope_hi	denominator
marine	mixed	primary_in_domain_scoreable_LEAKAGE_FREE	DeepCheck	completeness	986	253	15.640087143377439	13.401397909610134	18.339362746704705	-13.033514610141532	-16.00347866004547	-10.58610097301119	25.173006451812967	-2.3092641967965815	-3.39774510357191	-1.4641282946595373		0.9372508646205564	0.7664293281517877	1.0745942138518834	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	mixed	primary_in_domain_scoreable_LEAKAGE_FREE	DeepCheck	contamination	986	253	7.126404947638022	6.683280261363855	7.61513823575825	-6.451757240143909	-7.007979058587742	-5.961299660971808	9.6368656039151	0.0029998254064083074	-0.38638992780682535	0.2621921218840295		0.6004556570735203	0.3064116419819534	0.8169378561752633	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	mixed	all_in_domain_scoreable_common_subset	MAGICC_V5	completeness	2117	422	8.36557906377056	7.696629252992749	9.071697015680279	2.5450127671635494	1.4966438763695196	3.566050611747666	12.167872337431323	0.2403320775164529	0.07538255920363186	0.37506486461336114		0.7773980257426989	0.7269926649628535	0.8184060751627902	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	mixed	all_in_domain_scoreable_common_subset	MAGICC_V5	contamination	2117	422	7.143219440383321	6.771871530857957	7.573310927704894	-5.094206509572837	-5.736843577869655	-4.44528263807019	9.70285839011096	0.20855956639535178	-0.1024879229651608	0.41174761258109316		0.7385529250692178	0.6533324742358388	0.8087824307120953	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	mixed	all_in_domain_scoreable_common_subset	CheckM2	completeness	2117	422	11.515248059565762	10.153546785657172	13.115565757392979	-8.03526089840093	-9.901135270777567	-6.445131066483754	21.133572623028947	-1.2916080568585655	-1.9957834684236953	-0.7284556089019828		1.0541994981565415	0.9497883900406141	1.1294061456015219	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	mixed	all_in_domain_scoreable_common_subset	CheckM2	contamination	2117	422	6.621917148011842	6.319813007208552	6.9495157688682365	-5.584011434423228	-5.96895419192848	-5.199138809613578	9.076344390664326	0.3074665094486715	0.03481224590057346	0.49918809251579466		0.7079974441316039	0.5271515875089436	0.8449718149743076	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	mixed	all_in_domain_scoreable_common_subset	CoCoPyE	completeness	2117	422	7.545554228359951	6.926745903027994	8.214168658745404	4.544015338215854	3.7860614374022297	5.267517719499394	10.482604523372022	0.43618983402297695	0.32788796213885674	0.5209765189181534		0.6543270885773967	0.6116747911521745	0.6908365075638413	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	mixed	all_in_domain_scoreable_common_subset	CoCoPyE	contamination	2117	422	11.933168980329235	11.33820513041428	12.57435881759989	8.261703264298802	7.334509354709276	9.162641337362448	14.5481876456718	-0.7792486131933809	-1.3634123753962837	-0.4230458722566292		0.25763717884995524	0.20493613515506903	0.3280481742109135	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	mixed	all_in_domain_scoreable_common_subset	DeepCheck	completeness	2117	422	12.379655471893269	11.100215502567538	13.77186041703277	-9.596735509325594	-11.178557443918821	-8.145566564137033	19.59410226234118	-0.969904806836942	-1.4709858441564156	-0.5703422359753804		1.0926581610696788	1.0101304491148368	1.157973936354416	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	mixed	all_in_domain_scoreable_common_subset	DeepCheck	contamination	2117	422	6.984952795469939	6.553028640897932	7.5483608036310965	-5.687653104786662	-6.163517312114635	-5.109447632295637	10.036902965825936	0.15312697651515927	-0.030864479166154722	0.2828177474654816		0.8708482194496439	0.5018439282587601	1.1587543185000908	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
